Pinna.10,603,0,0,0,0,0,10,0,120,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Palm.18,407,0,0,0,3,0,5,0,467,0,0,3,0,0,14,0,0,0,9,1,0,4,3,0,2,0,0,0,0,0,3,1,0,1,3,1,0,41,0,0,0,6,0,0,3,7,0,5,0,0
Palm.19,162,0,0,0,0,0,4,0,293,0,0,1,0,0,13,0,0,0,3,1,0,5,0,0,2,0,0,0,0,0,3,0,0,1,0,0,0,93,0,2,0,4,0,0,3,4,0,1,0,1
Plantar Foot.20,27,0,0,0,125,0,0,0,13,0,1,59,0,1,3,0,1,0,3,0,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,3,6,0,0,0,0,0,1,3,0,4,0,1
Plantar Foot.21,39,0,0,1,137,0,0,0,11,0,0,54,0,0,2,0,5,0,1,0,3,0,0,0,15,0,0,0,0,0,1,0,0,0,3,0,0,30,9,0,0,0,0,0,0,4,0,8,0,0
Forehead.10,632,0,0,0,8,0,1,0,18,0,0,25,0,0,28,0,2,0,7,1,9,3,0,0,7,0,1,0,2,0,0,0,1,0,1,5,0,9,0,2,2,2,0,0,0,4,0,0,1,0
Popliteal Fossa.16,130,0,0,0,66,0,0,0,0,0,0,54,0,0,13,0,1,0,18,0,9,0,0,0,30,0,2,1,2,0,0,0,0,0,4,0,3,2,4,0,3,1,0,0,0,3,0,4,2,0
Palm.20,233,0,0,0,8,0,0,0,9,0,1,31,0,0,24,0,1,0,2,0,10,0,0,1,6,0,0,0,1,0,1,0,0,0,2,0,2,24,1,1,0,1,0,0,2,14,0,0,0,1
Palm.21,99,0,0,0,4,0,1,0,11,0,0,10,0,0,8,0,0,0,1,0,0,1,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,13,1,0,0,4,0,0,0,7,0,1,0,6
Plantar Foot.22,20,0,0,0,45,0,0,0,154,0,0,39,0,0,8,0,0,0,2,0,0,4,1,0,15,0,0,0,1,0,2,4,0,1,1,0,0,12,6,0,1,1,0,0,0,0,0,4,0,1
Plantar Foot.23,28,0,0,0,44,0,0,0,81,0,0,41,0,0,7,0,0,0,4,0,0,1,0,0,12,0,3,1,0,0,1,1,0,0,0,0,0,10,14,0,0,2,0,0,0,1,0,2,0,0
Forehead.11,707,0,0,0,10,0,0,0,1,0,0,49,0,0,6,0,1,0,12,1,8,1,0,1,6,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,3,0,2,2,0
Popliteal Fossa.17,203,0,0,0,69,0,0,0,9,0,0,29,0,0,25,0,0,0,52,1,14,5,3,0,64,0,2,0,21,0,5,0,0,0,6,0,2,1,0,1,1,5,0,0,1,5,0,5,4,1
Palm.22,415,0,0,0,9,0,0,0,5,0,1,23,0,0,26,0,4,0,4,1,6,13,0,0,12,0,0,0,1,0,2,0,0,1,1,3,5,2,3,0,0,12,0,0,0,20,0,0,1,2
Palm.23,412,0,0,0,10,0,0,0,21,0,1,21,0,0,17,0,2,0,3,1,10,5,0,0,6,0,0,0,0,0,0,1,1,0,1,3,3,5,0,0,0,3,0,0,0,6,0,6,1,1
Axilla.12,6,0,0,0,326,0,0,0,2,0,0,18,0,0,0,0,1,1,0,0,0,0,0,0,78,0,0,0,0,0,0,89,0,2,37,0,0,0,0,0,10,0,0,0,0,0,0,2,24,0
Axilla.13,4,0,0,0,352,0,0,0,0,0,2,19,0,1,0,0,0,0,0,0,0,0,0,0,22,0,0,1,0,2,0,145,0,0,52,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Volear Forearm.12,187,0,0,0,6,0,0,0,3,0,0,1,0,31,5,0,0,0,11,1,0,0,0,0,18,0,0,1,0,0,0,7,0,0,8,1,5,1,0,0,0,2,0,0,0,1,0,13,0,0
Volear Forearm.13,124,0,0,0,3,0,0,1,2,0,0,1,0,38,2,0,0,0,9,1,0,0,0,0,12,0,0,1,2,0,0,8,0,0,15,0,1,0,0,3,0,0,0,0,0,0,0,19,0,0
Plantar Foot.24,0,0,0,0,11,0,0,0,0,1,0,774,0,0,1,0,0,0,10,0,0,0,0,0,17,0,0,0,0,0,0,13,0,0,36,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0
Plantar Foot.25,5,0,0,0,23,0,0,0,8,0,0,669,0,2,0,0,0,0,9,0,0,0,0,0,21,0,0,0,2,0,0,2,0,0,8,0,0,0,0,0,2,0,1,0,0,0,0,20,0,0
Forehead.12,609,0,0,0,3,0,2,0,5,0,0,1,0,7,1,0,0,0,0,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Glans Penis,4,0,0,0,0,1,0,0,0,0,0,8,25,1,60,0,0,0,466,0,0,0,0,0,19,0,1,0,101,0,0,1,0,0,5,0,0,0,0,0,98,0,0,0,0,0,0,2,0,0
Palmar Index Finger.12,436,0,0,0,12,0,1,0,17,0,0,7,0,9,3,0,3,0,4,0,4,5,0,0,5,0,0,17,1,0,3,0,0,0,3,1,2,1,0,7,0,2,0,0,0,0,0,2,3,1
Palmar Index Finger.13,375,0,0,0,7,0,1,0,8,0,0,6,0,9,2,0,2,0,4,0,0,4,0,0,3,0,0,4,0,0,1,0,0,0,3,0,2,0,0,1,0,5,0,0,0,1,0,1,6,0
Popliteal Fossa.18,190,0,0,0,4,0,0,0,2,0,0,15,1,91,2,0,1,0,57,0,1,0,0,0,49,0,0,8,1,0,0,8,0,1,15,0,0,1,0,1,0,0,0,0,0,1,4,12,0,0
Popliteal Fossa.19,237,0,0,0,9,0,2,1,2,0,1,11,2,94,5,0,3,0,31,1,0,5,2,0,37,0,0,7,6,1,1,4,0,0,17,0,3,1,0,3,2,3,1,0,0,0,0,17,2,1
Umbilicus.5,89,0,3,0,1,0,0,6,0,0,0,6,2,10,2,0,0,0,50,0,0,2,0,0,27,0,3,0,4,0,5,5,0,0,21,0,0,0,0,0,7,0,0,0,0,2,1,7,0,0
External Nose.6,553,0,0,0,5,0,4,0,0,0,0,12,0,1,0,0,10,0,0,1,4,0,0,0,3,0,0,54,0,0,0,1,8,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,13,0
Pinna.11,411,0,0,0,1,0,3,0,2,0,0,191,0,6,1,0,2,0,4,0,2,1,0,0,2,0,0,3,0,0,0,1,0,0,4,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0
Pinna.12,366,0,0,0,1,0,2,0,43,0,0,216,0,1,5,0,0,0,3,0,0,0,11,0,8,0,0,1,0,0,0,3,0,0,8,0,0,5,0,1,0,0,0,0,0,0,0,7,0,0
Palm.24,406,0,0,0,4,0,5,0,24,0,0,6,0,14,1,0,2,0,6,0,2,1,0,0,5,0,0,5,0,1,0,0,0,0,2,1,1,3,0,1,0,0,0,0,0,1,0,6,0,0
Palm.25,390,0,0,0,1,0,2,0,18,0,0,4,0,7,2,0,1,0,4,0,2,0,0,0,4,0,0,2,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
Axilla.14,6,0,0,0,585,0,0,0,3,0,0,13,0,2,0,0,6,0,0,0,0,0,0,0,167,0,0,0,0,0,0,73,0,0,19,0,0,0,0,0,16,0,0,0,0,0,0,2,17,0
Axilla.15,5,0,0,0,543,0,0,0,4,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,122,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Volear Forearm.14,190,0,0,0,3,0,4,0,2,0,1,1,0,39,2,0,1,0,9,0,0,0,0,0,22,0,0,0,0,0,0,2,0,0,14,0,0,0,0,1,1,0,0,0,0,1,2,50,0,0
Volear Forearm.15,228,0,0,0,11,0,0,1,11,0,0,2,0,37,1,0,1,0,6,1,0,0,0,0,21,0,0,2,0,0,0,12,0,0,18,1,0,0,0,2,0,0,0,0,0,0,0,41,0,0
Plantar Foot.26,7,0,0,0,20,0,0,0,10,1,0,676,0,1,0,0,0,0,7,0,0,0,0,0,31,0,0,0,0,0,0,6,0,0,39,0,0,1,0,0,0,0,0,0,0,1,0,21,0,0
Plantar Foot.27,7,0,0,0,31,0,0,0,22,0,0,490,0,2,0,0,0,0,7,0,1,0,0,0,7,0,0,0,0,0,0,1,0,0,5,0,0,3,0,0,0,0,0,0,0,1,0,26,0,0
Forehead.13,801,0,0,0,5,0,3,0,4,0,0,5,0,10,1,0,3,0,0,4,2,0,0,1,4,0,0,8,0,1,0,1,3,1,1,2,0,2,0,5,0,0,0,1,2,1,0,5,1,0
Glans Penis.1,0,0,0,0,0,1,0,0,0,4,0,0,32,4,1,0,0,0,419,0,0,0,0,0,7,0,1,0,39,0,0,1,0,0,0,0,0,0,0,0,166,0,0,0,0,0,2,0,0,0
Palmar Index Finger.14,561,0,0,0,4,0,1,0,1,0,0,6,0,16,1,0,4,0,2,1,1,2,0,0,0,0,1,4,0,0,1,0,0,0,4,0,0,0,0,5,0,0,0,1,0,0,0,9,2,0
Palmar Index Finger.15,432,0,0,0,8,0,2,0,4,0,0,6,0,10,8,0,2,0,2,0,0,12,0,0,2,0,0,12,0,0,9,0,0,0,0,0,2,0,0,7,0,3,0,0,0,6,0,8,0,0
Popliteal Fossa.20,74,0,0,0,4,0,0,2,0,0,0,2,0,51,0,0,0,0,35,0,0,1,0,0,41,0,1,0,0,0,0,9,0,0,44,0,0,0,0,0,1,0,1,0,0,0,0,23,0,0
Popliteal Fossa.21,41,0,0,0,5,0,0,0,5,1,2,3,0,58,1,0,1,0,19,0,3,0,1,0,35,0,1,0,1,0,0,13,0,0,19,0,0,1,0,0,0,1,0,0,0,0,0,16,0,0
Umbilicus.6,126,0,0,0,11,0,1,0,51,0,0,7,1,31,12,0,0,0,15,0,0,1,0,0,12,0,0,0,2,0,1,7,0,0,22,0,0,3,0,1,9,1,0,0,0,0,0,53,0,0
External Nose.7,972,0,0,0,3,0,6,0,0,0,0,7,0,1,0,0,6,0,0,1,1,0,0,0,1,0,0,27,0,0,0,0,5,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,5,0
Pinna.13,495,0,0,0,0,0,6,0,4,0,0,161,0,4,1,0,0,0,1,0,2,0,1,0,28,0,0,1,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Pinna.14,561,0,0,0,4,0,4,0,4,0,0,192,0,16,2,0,0,0,1,2,0,0,0,0,6,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0
Palm.26,467,0,0,0,4,0,3,0,7,0,0,7,0,18,3,0,3,0,2,0,0,3,0,1,5,0,0,8,0,1,3,4,1,0,5,0,0,5,0,3,1,1,1,1,0,1,0,14,2,0
Palm.27,518,0,0,0,3,0,5,0,16,0,0,11,0,12,2,0,2,0,4,0,2,2,0,1,11,0,0,13,0,0,2,1,1,1,3,0,2,4,0,2,0,0,0,0,1,3,0,24,0,0
Plantar Foot.28,4,0,0,0,167,0,0,0,1,0,0,474,0,1,2,2,0,0,9,0,0,0,6,0,17,0,0,0,0,0,0,1,0,0,5,0,0,2,0,0,1,0,0,0,0,0,0,9,0,1
Plantar Foot.29,5,0,0,0,105,0,0,0,2,0,0,422,0,1,1,1,0,0,8,0,0,0,1,0,8,0,0,0,0,0,0,3,0,0,2,0,0,140,2,0,0,0,0,0,0,0,0,9,0,0
Forehead.14,867,0,0,0,5,0,1,0,0,0,0,8,0,151,0,0,0,0,1,1,6,1,0,0,3,0,1,3,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0
Popliteal Fossa.22,42,0,0,0,0,0,0,1,0,0,0,0,0,360,0,0,0,0,41,0,2,0,0,0,34,0,0,0,1,0,0,16,0,0,9,0,0,0,1,0,2,0,0,0,0,0,3,13,0,0
Palm.28,323,0,0,0,6,0,2,0,0,0,0,5,0,177,5,0,1,0,4,0,0,2,0,0,19,0,0,3,1,1,0,5,0,0,7,0,0,0,1,4,1,3,0,0,0,2,0,11,1,0
Palm.29,285,0,0,0,0,0,0,0,2,1,0,19,2,102,6,0,1,0,34,0,0,0,1,1,11,0,0,1,7,1,0,7,0,0,5,0,0,3,2,0,3,0,0,0,0,1,1,14,0,0
Plantar Foot.30,4,0,0,1,348,0,0,0,1,1,0,638,0,2,0,2,0,0,2,0,0,0,11,0,35,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Plantar Foot.31,15,0,0,1,199,0,0,0,0,0,0,672,0,1,0,1,0,1,6,0,0,0,5,0,10,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,6,0,0
Forehead.15,401,0,0,0,0,0,1,0,0,0,0,4,0,302,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0
Popliteal Fossa.23,87,0,0,0,8,0,0,10,1,3,0,4,1,78,0,0,0,0,154,0,1,0,2,0,133,0,0,1,3,0,0,39,0,0,45,0,0,3,0,0,1,0,0,0,0,0,4,8,0,0
Palm.30,104,0,0,0,2,0,0,0,3,1,0,2,0,498,1,0,0,0,7,1,0,2,0,0,24,0,1,0,0,1,0,10,0,0,2,0,0,2,0,0,1,0,0,0,0,1,0,33,0,1
Palm.31,80,0,0,0,1,0,0,0,0,0,0,3,0,269,1,0,0,0,4,0,1,0,0,0,6,0,0,0,0,0,0,1,1,0,5,0,0,2,0,0,2,0,0,0,0,0,0,17,0,0
Axilla.16,116,0,0,0,0,0,2,0,75,0,1,38,0,0,9,0,73,0,6,0,1,2,0,0,4,0,0,0,2,2,2,0,0,0,1,0,0,0,0,3,0,3,0,0,0,1,0,1,0,0
Axilla.17,272,0,0,0,8,0,4,0,69,0,0,93,0,0,13,0,152,0,7,1,0,5,3,0,6,0,0,2,0,2,0,1,1,0,9,0,0,2,0,1,0,2,0,0,0,2,0,0,1,0
Volear Forearm.16,286,0,0,0,17,0,4,0,19,0,2,84,1,0,292,0,21,0,15,0,7,16,0,1,14,0,0,3,2,0,41,4,1,1,8,4,1,9,0,3,0,21,0,1,9,20,0,5,0,5
Volear Forearm.17,228,0,0,0,16,0,4,0,8,1,2,53,0,0,53,0,12,0,9,1,3,12,0,0,9,0,0,3,1,0,17,2,0,0,18,1,0,83,0,1,1,10,0,2,2,24,0,8,0,4
Plantar Foot.32,8,0,0,0,419,0,0,0,404,0,0,90,0,0,0,1,0,0,8,0,0,1,10,0,1,0,0,0,2,0,6,1,0,0,0,0,0,62,0,0,0,0,0,0,1,1,0,45,0,1
Plantar Foot.33,5,0,0,3,172,0,0,0,224,0,0,14,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,35,0,0,0,0,0,0,0,2,0,19,0,0
Forehead.16,583,0,0,0,18,0,12,0,218,0,0,59,0,0,65,0,10,0,9,3,11,9,0,0,3,0,0,6,1,0,37,4,1,1,15,0,0,3,0,4,0,18,0,1,10,10,0,1,1,11
Glans Penis.2,17,0,0,0,84,0,0,0,26,3,12,48,0,0,7,0,5,0,11,0,0,4,5,0,156,0,0,0,2,5,2,1,0,0,61,0,0,1,0,1,1,0,0,0,2,6,0,0,2,6
Palmar Index Finger.16,60,0,0,0,18,0,0,0,18,1,0,36,0,0,107,0,9,0,28,0,2,5,0,0,4,0,0,3,5,0,138,1,1,6,1,0,0,11,0,3,2,53,0,0,55,36,0,0,2,23
Palmar Index Finger.17,85,0,0,0,12,0,0,0,29,1,0,37,0,0,137,0,14,0,17,0,4,11,0,1,3,0,0,1,2,0,138,0,0,2,2,0,1,9,0,6,0,79,0,0,38,86,0,1,4,25
Popliteal Fossa.24,71,0,0,0,62,0,1,0,8,0,10,91,0,0,43,0,7,0,17,0,0,2,1,0,68,0,0,3,9,1,6,9,0,1,39,1,3,3,0,4,0,8,0,0,0,10,0,5,2,1
Popliteal Fossa.25,24,0,0,0,74,0,0,0,12,0,6,155,0,0,13,0,3,0,2,0,0,1,0,0,25,0,0,0,1,1,1,0,0,0,18,0,0,6,0,1,0,0,0,1,0,1,0,2,0,2
Umbilicus.7,3,0,0,0,0,0,0,0,3,0,204,6,0,0,26,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,342,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0
External Nose.8,213,0,0,0,1,0,2,0,22,0,0,62,0,0,21,0,18,0,7,1,5,8,0,0,2,0,0,3,0,0,6,0,1,1,2,0,0,2,0,0,0,10,0,1,3,5,0,0,1,5
Pinna.15,1175,0,0,0,2,0,27,0,8,0,0,147,0,0,14,0,3,0,8,3,1,1,0,1,2,0,0,0,0,0,10,0,1,0,0,1,0,1,0,0,0,4,0,5,0,2,0,0,0,3
Pinna.16,352,0,0,0,1,0,5,0,16,0,1,1903,0,0,7,0,6,0,2,0,0,1,0,0,0,0,0,0,0,1,5,0,0,1,1,0,0,7,0,1,0,4,0,1,3,1,0,1,0,2
Palm.32,57,0,0,0,63,0,0,0,19,7,0,20,0,0,99,0,11,0,49,0,3,2,1,0,10,0,0,1,9,2,94,1,1,9,5,0,0,6,0,0,3,32,0,0,42,19,0,1,2,15
Palm.33,177,0,0,0,9,0,4,0,39,0,1,27,0,0,113,0,23,0,31,0,2,8,0,0,2,0,0,1,4,0,77,0,1,1,5,2,0,10,0,2,0,33,0,0,25,31,0,17,3,11
Axilla.18,30,0,0,0,8,0,1,0,41,0,0,41,0,0,1,0,41,0,0,0,1,0,0,0,3,0,0,4,0,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
Axilla.19,37,0,0,0,2,0,1,0,944,0,0,69,0,0,2,0,54,0,0,0,2,2,4,0,1,0,0,9,0,3,0,0,1,4,3,0,0,2,0,3,0,0,0,0,0,4,0,0,0,0
Volear Forearm.18,182,0,0,0,17,0,2,0,32,0,0,53,0,0,62,0,21,0,12,0,6,5,0,0,4,0,1,0,1,0,6,1,1,3,5,0,1,14,0,4,2,9,0,0,0,16,0,3,0,6
Volear Forearm.19,266,0,0,0,10,0,8,0,86,0,0,65,0,0,54,0,25,0,5,2,3,2,0,0,10,0,0,0,5,0,3,1,0,0,5,1,0,9,0,1,1,13,0,1,1,11,0,8,0,4
Plantar Foot.34,6,0,0,0,83,0,0,0,398,0,0,14,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,35,1,0,0,1,0,0,0,7,0,7,0,0
Plantar Foot.35,4,0,0,0,71,0,0,0,370,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0
Forehead.17,507,0,0,0,3,0,11,0,78,0,0,46,0,0,12,0,10,0,6,3,7,1,0,0,12,0,0,4,3,0,3,0,2,3,1,0,0,4,0,0,1,1,0,1,0,12,0,0,0,1
Glans Penis.3,11,0,0,0,21,0,0,0,25,0,9,11,0,0,6,0,3,0,4,0,2,5,1,0,53,0,0,0,0,1,150,11,0,0,6,0,1,4,0,1,1,23,1,0,0,9,0,2,2,1
Palmar Index Finger.18,149,0,0,0,5,0,6,0,6,3,0,40,0,0,28,0,13,0,29,1,3,13,0,0,19,0,1,6,3,0,17,0,0,6,1,1,0,60,0,3,3,18,0,0,1,48,2,2,1,6
Palmar Index Finger.19,102,0,0,0,1,0,4,0,9,0,0,85,0,0,44,0,30,0,9,0,9,47,0,0,9,0,0,4,2,0,54,0,0,2,0,1,1,139,0,2,4,32,0,0,1,93,0,0,0,15
Popliteal Fossa.26,13,0,0,0,13,0,2,0,47,0,1,45,0,0,13,0,3,0,5,0,1,0,0,0,11,0,0,1,1,0,5,1,1,0,2,0,0,1,0,0,0,5,0,0,0,5,0,0,1,0
Popliteal Fossa.27,16,0,0,0,19,0,1,0,48,0,2,65,0,0,11,0,2,0,3,0,0,1,0,0,7,0,0,0,0,0,2,1,0,0,5,1,1,5,0,0,1,6,0,0,0,3,0,0,0,0
Umbilicus.8,21,0,0,0,2,0,0,0,28,0,116,3,0,0,7,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,412,0,23,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0
External Nose.9,722,0,0,0,25,0,16,0,87,2,0,192,0,0,62,0,106,0,31,3,51,4,0,0,22,0,0,8,4,0,29,0,5,3,2,0,0,15,0,8,2,21,0,2,3,38,0,0,4,2
Pinna.17,820,0,0,0,7,0,16,0,162,0,0,226,0,0,16,0,6,0,3,1,5,3,0,0,0,0,0,1,0,0,16,0,3,0,2,0,0,40,0,0,0,7,0,2,0,11,0,0,2,4
Pinna.18,234,0,0,0,0,0,7,0,252,0,0,354,1,0,74,0,21,0,0,0,5,2,0,0,0,0,0,0,0,0,1,0,6,2,0,0,0,41,0,2,0,3,0,1,0,3,0,1,2,4
Palm.34,285,0,0,0,24,0,8,0,57,1,0,43,0,0,36,0,17,0,30,1,1,3,0,0,24,0,0,2,3,1,12,0,3,2,0,1,0,19,0,6,0,11,1,0,0,24,0,2,2,3
Palm.35,161,0,0,0,21,0,2,0,23,0,0,96,0,0,43,0,35,0,9,0,2,6,0,0,3,0,0,12,0,0,33,0,2,0,4,0,1,9,0,3,1,7,0,1,2,11,0,3,2,3
Plantar Foot.36,2,0,0,0,158,0,0,0,4,0,0,114,0,0,1,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,1,1,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0
Plantar Foot.37,2,0,0,1,282,0,0,0,4,0,1,182,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Forehead.18,1212,0,0,0,0,0,0,0,2,0,0,105,0,0,2,0,8,0,1,1,13,0,0,0,31,0,0,1,0,0,0,1,5,0,1,2,0,0,0,0,0,2,0,0,0,2,0,2,0,0
Popliteal Fossa.28,35,0,0,1,26,0,0,0,9,0,4,137,0,0,9,0,3,0,3,0,2,0,0,0,128,0,1,0,0,0,0,7,0,0,24,0,0,2,9,0,1,2,0,0,0,2,0,36,1,0
Palm.36,86,0,0,0,2,0,0,0,3,0,0,48,0,0,5,0,7,0,4,0,4,0,0,0,27,0,0,0,1,0,0,2,4,0,3,0,3,0,5,0,0,1,0,0,0,4,0,10,0,2
Palm.37,180,0,0,0,4,0,0,0,3,0,0,107,0,0,21,0,12,0,1,0,15,0,0,0,24,0,0,2,0,0,4,1,4,1,5,0,0,1,2,1,0,2,0,1,0,11,0,15,0,0
Plantar Foot.38,6,0,0,0,158,0,0,0,11,0,0,50,0,0,0,2,0,0,3,0,0,0,0,0,21,0,0,0,0,0,0,1,0,0,6,0,0,9,8,0,0,0,0,0,2,2,0,0,0,0
Plantar Foot.39,1,0,0,0,169,0,0,0,7,0,1,76,0,0,1,0,0,0,4,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,1,0,0
Forehead.19,743,0,0,0,0,0,0,0,0,0,0,75,0,0,9,0,7,0,2,2,19,3,0,0,20,0,0,2,0,0,0,3,2,0,2,0,0,0,0,1,0,3,0,0,0,1,0,1,0,0
Popliteal Fossa.29,31,0,0,0,25,0,0,0,16,1,3,129,0,0,6,0,0,0,10,0,1,0,0,0,146,0,0,0,0,0,1,2,0,0,49,0,2,0,1,0,1,2,0,0,0,0,0,16,1,0
Palm.38,157,0,0,0,8,0,0,0,7,0,2,162,0,0,51,0,36,0,4,0,6,2,1,0,36,0,0,1,0,0,1,3,5,0,4,1,2,2,1,0,0,6,0,0,0,5,0,5,0,2
Palm.39,82,0,0,0,3,0,1,0,2,0,0,61,0,0,21,0,7,0,3,2,3,2,0,0,33,0,0,0,0,0,4,2,0,1,3,0,0,4,0,0,0,3,0,0,0,1,0,5,0,2
Axilla.20,0,0,0,0,1257,0,0,0,16,0,0,42,0,0,0,1,28,4,0,0,0,0,0,0,55,0,0,67,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0
Axilla.21,5,0,0,0,592,0,0,0,48,0,0,539,0,0,0,0,57,0,1,0,1,0,0,0,41,0,0,47,0,26,0,0,0,10,0,0,0,1,0,20,0,0,0,0,0,0,0,0,36,0
Volear Forearm.20,224,0,0,1,15,0,1,0,11,0,0,0,2,0,4,0,3,0,18,0,4,3,0,0,16,0,0,0,1,0,0,5,0,0,2,0,1,5,0,0,0,2,0,0,0,3,0,2,0,1
Volear Forearm.21,263,0,0,0,14,0,2,0,46,0,0,3,0,0,7,0,1,0,6,0,3,2,0,0,14,0,0,0,0,1,1,1,0,0,6,0,2,4,0,0,0,1,0,0,0,0,1,0,0,0
Plantar Foot.40,5,0,0,2,107,0,0,0,34,0,0,98,0,0,0,0,0,1,5,0,0,0,6,0,23,0,0,0,0,0,0,5,0,0,6,0,0,1,0,0,0,0,1,0,0,0,3,3,0,0
Plantar Foot.41,19,0,0,1,84,0,0,0,219,0,1,130,0,0,54,0,0,0,5,0,0,0,18,0,42,0,0,0,0,0,1,4,0,2,20,0,5,9,0,0,0,0,0,0,0,0,0,15,0,0
Forehead.20,1595,0,0,0,0,0,6,0,7,0,0,7,0,0,4,0,1,0,0,0,10,0,0,0,2,0,0,1,0,0,0,1,3,0,2,1,1,1,0,1,0,1,0,3,0,0,0,0,0,0
Glans Penis.4,0,0,19,0,0,1,0,0,0,2,0,0,23,0,0,0,0,0,251,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,68,0,0,0
Palmar Index Finger.20,1233,0,0,0,11,0,6,0,35,0,0,19,0,0,20,0,34,0,9,2,28,10,0,0,21,0,2,32,1,0,13,2,7,2,0,0,2,15,0,7,0,19,0,1,1,39,0,0,6,2
Palmar Index Finger.21,1160,0,0,0,4,0,6,0,50,0,0,16,0,0,83,0,20,0,7,5,21,17,1,0,15,0,0,18,0,3,19,2,9,0,2,0,15,5,0,4,0,24,0,0,2,10,1,1,6,2
Popliteal Fossa.30,56,0,0,0,50,0,0,2,208,0,0,33,0,0,0,0,2,0,58,0,2,1,0,0,59,0,7,1,0,0,0,10,0,0,16,0,2,3,0,0,0,6,0,0,0,17,3,4,0,2
Popliteal Fossa.31,50,0,0,0,33,0,0,9,63,0,0,19,0,0,1,0,1,0,44,0,0,0,0,0,30,0,5,0,0,0,3,9,0,0,9,0,0,4,0,0,0,3,6,0,0,0,6,5,0,0
Umbilicus.9,67,0,0,0,15,0,0,0,0,0,0,1,0,0,2,0,1,0,111,1,0,3,0,0,81,0,6,12,0,23,2,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,52,0
External Nose.10,1477,0,0,0,2,0,6,0,3,0,0,5,0,0,1,0,9,0,1,1,22,1,0,1,5,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Pinna.19,742,0,0,0,13,0,5,0,38,0,0,31,0,0,10,0,4,0,1,2,2,0,0,0,7,0,0,0,0,1,1,4,1,0,0,2,0,0,0,2,0,4,0,0,0,1,0,0,1,1
Pinna.20,747,0,0,0,0,0,8,0,15,0,0,102,0,0,4,0,6,0,2,2,1,0,0,0,4,0,7,0,2,0,0,0,0,1,3,1,1,0,0,0,3,3,0,2,0,0,0,0,1,0
Palm.40,687,0,0,1,7,0,4,0,32,0,0,11,0,0,26,0,9,0,3,1,9,4,1,1,17,0,0,6,0,2,5,2,2,0,3,1,1,10,0,2,0,3,0,0,0,10,0,1,0,0
