Barrett's Esophagus.66,1201,0,0,0,0,0,58,0,0,0,0,0,401,0,0,0,0,0,1411,0,0,0,0,0,0,26,0,1,0,0,0,1347,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,30,0,1
Barrett's Esophagus.67,6617,0,0,0,0,0,61,0,0,0,0,0,474,0,0,0,0,0,900,0,0,0,0,0,1,55,0,0,0,0,0,215,0,0,1,0,0,0,0,207,0,0,0,0,0,0,1,187,0,0
Barrett's Esophagus.68,6775,0,0,0,0,0,1748,0,0,0,1,0,990,0,0,0,0,0,946,0,0,0,0,0,0,261,1,0,0,0,0,733,0,1,4,0,1,0,0,2536,0,0,0,0,0,0,0,269,0,7
Barrett's Esophagus.69,1348,0,0,0,0,0,12,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,36,0,87,0,0,0,0,0,0,0,1,0,10,0,0,7,1,1,0,0,0,0,21,0,57,0,0
Barrett's Esophagus.70,5903,0,0,0,0,0,25,1,0,0,0,0,638,0,0,0,0,0,285,0,0,0,0,0,0,71,0,0,0,0,0,148,0,0,0,0,0,1,0,316,0,0,0,0,0,0,0,280,0,0
Barrett's Esophagus.71,3102,0,0,0,0,0,860,0,0,0,0,0,193,0,0,0,1,0,478,0,0,0,0,0,0,64,0,0,0,0,0,485,1,0,2,0,0,1,0,1441,1,0,1,0,0,0,0,169,0,5
Barrett's Esophagus.72,12691,0,0,0,0,0,105,0,0,0,0,0,2085,0,0,0,0,1,584,0,0,0,0,0,1,210,0,0,0,0,1,167,0,0,0,1,0,0,0,332,1,0,0,0,0,0,1,514,0,0
Barrett's Esophagus.73,320,0,0,0,0,0,20,0,0,0,0,0,34,0,0,22,0,0,0,0,2,0,0,2,0,248,0,0,0,0,0,0,0,0,0,13,0,0,175,1,0,0,0,0,0,6,0,0,0,0
Barrett's Esophagus.74,16152,0,0,0,0,0,108,0,0,0,0,2,2186,0,0,0,0,0,899,0,0,0,0,0,0,38,0,0,0,0,1,163,0,0,0,0,0,0,0,2451,0,0,0,0,0,0,0,521,0,0
Barrett's Esophagus.75,3855,0,0,0,0,0,667,0,0,0,0,0,748,0,0,0,0,0,641,0,0,0,0,0,1,10,0,0,0,0,0,135,0,0,0,0,0,0,0,1247,0,0,0,0,0,0,0,120,0,0
Barrett's Esophagus.76,3837,0,0,0,0,0,533,0,0,0,0,8,354,0,0,0,0,0,1127,0,0,0,0,0,0,47,0,0,0,0,0,187,0,0,0,0,0,1,0,77,0,0,0,0,0,0,0,178,0,0
Barrett's Esophagus.77,1602,0,0,0,0,0,667,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,55,0,0,0,0,0,9,0,0,0,0,0,0,4,2,1,0,0,0,4,2,0,70,0,0
Barrett's Esophagus.78,2271,0,0,0,0,0,658,0,0,0,0,6,248,0,0,0,0,0,3566,0,0,0,1,0,0,144,0,0,0,0,0,893,0,0,0,0,0,0,0,155,0,0,0,18,0,0,0,86,0,0
Barrett's Esophagus.79,5719,0,0,0,0,0,5120,0,0,0,0,5,517,1,0,0,0,0,2036,0,0,0,2,0,0,304,0,0,2,0,0,652,0,0,0,0,0,1,0,547,0,0,0,1,0,0,1,257,0,0
Barrett's Esophagus.80,15635,0,0,0,0,0,54,0,0,0,0,0,162,0,0,0,0,0,697,0,0,0,0,0,1,144,0,0,0,0,0,372,0,1,0,0,0,0,0,556,0,0,0,0,0,0,0,569,0,0
Barrett's Esophagus.81,132,0,0,0,0,0,2,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0
Barrett's Esophagus.82,4935,0,0,0,0,0,194,0,0,0,0,0,306,0,1,0,0,0,1390,0,0,0,0,0,0,4,0,1,0,0,0,1192,0,0,0,0,0,0,0,712,0,0,0,0,0,0,0,89,0,0
Barrett's Esophagus.83,566,0,0,0,0,0,39,0,0,0,0,0,5,0,1,0,0,0,27,0,0,0,0,0,0,6,0,0,0,0,0,89,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,17,0,0
Reflux Esophagitis.16,9301,1,0,0,0,0,308,0,0,0,0,0,69,0,0,0,0,2,73,0,0,0,0,0,0,91,0,0,0,0,0,37,0,0,0,0,1,0,0,108,0,0,0,0,0,0,0,473,0,1
Reflux Esophagitis.17,121,0,0,0,0,0,268,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,51,0,0,0,0,0,1,0,0,0,18,0,0,0,2,1,2,0,0,0,0,0,1,0,0
Reflux Esophagitis.18,21131,0,0,1,1,0,98,0,0,0,1,0,419,0,0,0,0,0,484,0,0,0,0,0,0,651,0,0,0,0,0,36,0,0,1,0,0,0,0,390,0,0,0,7,0,0,0,606,0,1
Reflux Esophagitis.19,8003,0,0,2,1,0,2054,0,0,0,0,0,341,1,0,0,0,3,487,0,0,0,0,0,0,280,0,0,2,0,1,229,0,0,2,0,0,1,0,1130,1,0,1,0,1,0,0,338,0,0
Reflux Esophagitis.20,3443,0,0,0,0,0,762,1,0,0,0,0,651,0,0,0,0,1,160,0,0,0,0,0,0,89,1,0,0,0,0,219,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,179,1,0
Reflux Esophagitis.21,668,0,0,0,0,1,428,0,0,0,1,0,22,0,0,0,0,0,2,0,207,0,0,29,2,288,0,0,0,0,0,4,0,1,0,1,0,0,77,1,0,0,2,0,1,37,0,22,0,0
Reflux Esophagitis.22,26537,0,0,1,0,1,35,0,0,0,0,0,1478,0,0,0,0,2,32,0,0,0,0,0,0,572,0,0,0,0,0,375,0,0,0,0,0,0,0,16,1,1,0,0,0,0,3,1488,1,0
Reflux Esophagitis.23,710,0,0,0,0,0,73,0,0,0,0,0,134,0,0,0,0,0,12,0,0,0,0,0,0,139,0,0,0,0,0,44,0,1,0,0,0,0,994,19,0,0,0,0,0,0,0,20,1,0
Reflux Esophagitis.24,6380,0,0,0,0,0,404,0,0,0,0,0,504,0,0,0,0,1,1182,0,0,0,1,0,0,101,0,0,0,0,0,305,0,0,4,0,0,0,0,381,0,0,0,0,1,0,0,250,0,2
Reflux Esophagitis.25,98,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,38,0,1,0,0
Reflux Esophagitis.26,8619,0,0,0,4,0,134,0,0,0,1,1,569,1,0,0,0,0,2759,0,0,0,1,0,0,266,1,0,0,0,0,231,0,0,4,0,0,1,0,225,0,0,0,14,0,0,0,290,0,1
Reflux Esophagitis.27,5999,0,0,0,1,2,443,0,0,0,0,0,669,0,0,0,0,0,634,0,0,0,2,0,0,232,1,0,0,0,0,120,0,0,10,0,0,1,0,174,1,0,1,1,0,0,0,203,1,1
Reflux Esophagitis.28,14664,0,0,1,1,0,37,0,0,0,1,0,1100,0,0,0,0,0,3363,0,0,1,0,0,0,211,1,0,0,0,0,357,0,0,0,0,0,23,0,1191,0,0,0,0,0,0,1,742,1,1
Reflux Esophagitis.29,148,0,0,0,0,0,354,0,0,0,0,0,7,0,0,0,0,0,0,0,18,0,0,35,0,76,0,0,0,0,0,0,0,0,0,1,0,0,275,1,0,0,0,0,1,9,0,1,0,0
Reflux Esophagitis.30,12468,0,0,1,0,0,2,0,0,0,1,0,2812,1,0,0,0,0,2542,0,0,0,1,0,0,474,1,0,0,0,1,147,0,1,0,0,0,0,0,208,0,0,0,18,0,0,1,360,0,0
Reflux Esophagitis.31,6186,0,0,0,1,4,56,0,0,0,0,0,1512,0,0,0,0,0,1796,0,0,0,0,0,2,419,1,0,0,0,0,282,0,0,0,0,0,8,0,1108,0,0,2,14,0,0,0,219,1,0
Reflux Esophagitis.32,4998,0,0,0,0,0,395,0,1,0,0,0,459,1,0,0,0,0,190,0,0,0,0,0,0,137,2,0,0,6,0,1862,0,0,1,0,0,0,0,209,0,0,0,0,0,0,0,191,0,0
Reflux Esophagitis.33,261,0,0,0,0,0,2,0,0,0,0,0,4,0,0,2,0,0,2,0,0,0,0,18,0,166,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,84,0,0,0,0
Reflux Esophagitis.34,13313,0,0,1,0,0,356,0,1,0,0,0,2006,1,0,0,0,1,300,0,0,0,0,0,0,287,0,0,0,0,0,536,0,0,0,0,0,1,0,138,0,0,0,0,0,0,0,475,0,0
Reflux Esophagitis.35,111,0,0,0,0,36,2,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,8,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Esophageal Adenocarcinoma.12,1819,0,0,0,0,0,8107,0,0,0,0,0,190,0,0,0,0,0,359,0,0,0,0,0,0,8,0,0,2,2,0,1045,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,41,0,0
Esophageal Adenocarcinoma.13,347,0,0,0,0,0,1855,0,0,3,0,0,17,0,0,39,0,0,1,0,4,0,0,3,0,42,0,0,0,0,0,18,0,0,0,129,0,0,0,13,0,0,0,0,0,0,0,5,0,0
Esophageal Adenocarcinoma.14,1285,0,0,0,0,0,7395,0,0,0,0,0,14,0,1,0,0,0,3707,0,0,0,0,0,0,14,0,0,2,2,0,2626,0,0,0,0,0,0,0,1742,0,0,0,0,0,0,0,33,0,0
Esophageal Adenocarcinoma.15,2898,0,0,0,0,0,11255,0,0,0,0,0,190,0,0,0,0,0,241,0,0,0,0,0,1,9,0,0,10,2,0,899,0,0,0,0,0,0,0,146,0,1,0,0,0,0,0,87,0,0
Esophageal Adenocarcinoma.16,5076,0,0,0,0,0,293,0,0,0,0,4,384,0,0,0,1,0,839,0,0,2,0,0,0,5,0,1,0,0,0,916,0,0,0,0,0,0,0,718,0,0,0,0,0,0,0,148,0,0
Esophageal Adenocarcinoma.17,233,0,0,0,0,0,1,0,0,6,0,0,13,0,0,39,0,0,0,0,82,0,0,13,0,50,0,0,0,0,0,0,0,0,0,4,0,0,9,2,0,0,0,0,0,390,0,1,0,0
Esophageal Adenocarcinoma.18,2181,0,0,0,0,0,35,0,0,0,0,1,104,0,0,0,0,1,595,0,0,1,0,0,0,14,0,0,0,0,0,912,0,0,0,0,0,0,0,570,0,0,0,0,0,2,0,45,1,0
Esophageal Adenocarcinoma.19,734,0,0,0,0,1,65,0,0,0,0,1,86,0,0,0,0,0,70,0,0,0,0,0,9,30,0,0,0,0,0,61,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,24,0,0
Esophageal Adenocarcinoma.20,14638,0,0,0,0,0,35,0,0,0,0,1,291,0,0,0,0,0,185,0,0,5,0,0,0,17,0,0,0,2,0,499,0,0,0,0,0,0,0,44,1,0,0,0,0,0,0,687,0,0
Esophageal Adenocarcinoma.21,302,0,0,0,0,0,9,0,0,0,0,0,19,0,0,0,0,0,0,0,13,0,0,3,0,70,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,624,0,0,0,0
Esophageal Adenocarcinoma.22,5208,0,0,0,0,0,87,0,0,0,0,90,596,0,0,0,0,0,3154,0,0,1,0,0,0,20,0,0,0,0,0,755,0,0,0,0,0,0,0,1423,2,0,0,0,0,0,0,156,0,0
Esophageal Adenocarcinoma.23,2778,0,0,0,0,0,89,0,0,0,0,5,234,0,0,0,0,0,369,0,0,3,0,0,0,12,0,0,0,1,0,1111,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,94,0,0
Esophageal Adenocarcinoma.24,13685,0,0,0,2,0,183,0,0,0,0,1,206,0,1,0,0,0,2212,0,0,1,0,0,0,139,0,1,0,0,0,410,0,0,0,0,0,0,0,1326,0,0,0,0,0,0,0,458,0,0
Esophageal Adenocarcinoma.25,22005,0,0,0,0,0,97,0,0,0,0,0,62,0,0,0,0,0,1331,0,0,0,0,0,0,452,0,1,0,0,0,232,0,0,0,0,0,0,0,624,0,0,0,3,0,0,0,635,0,0
Esophageal Adenocarcinoma.26,351,0,0,0,0,17,8,0,0,0,0,0,12,0,0,0,0,0,23,0,0,0,0,0,2,301,0,0,0,0,0,5,0,0,0,0,0,0,0,16,0,0,11,0,0,0,0,8,0,0
Esophageal Adenocarcinoma.27,1047,0,0,0,0,1,360,0,0,0,0,0,2634,0,0,0,0,0,2,0,0,0,0,0,1,71,0,23,0,0,0,8029,0,0,0,0,0,0,0,101,0,0,1,0,0,0,0,32,0,0
Esophageal Adenocarcinoma.28,285,0,0,0,0,0,2,0,0,0,0,0,15,0,0,9,0,0,0,0,34,0,0,5,0,149,0,0,0,0,0,1,0,0,0,23,0,0,15,0,0,0,0,0,0,48,0,1,0,0
Esophageal Adenocarcinoma.29,1471,0,0,0,0,0,212,0,0,0,0,0,69,0,1,0,0,0,0,0,0,0,0,0,0,54,0,11,0,1,0,4002,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,43,0,0
Esophageal Adenocarcinoma.30,3747,0,0,0,0,0,2538,0,0,0,0,0,955,2,0,0,0,0,5,1,0,1,0,0,0,108,0,1,1,2,0,1109,0,0,0,0,0,0,0,975,0,0,0,0,0,0,0,107,0,0
Esophageal Adenocarcinoma.31,10093,0,1,0,0,0,230,0,0,0,0,0,229,0,0,0,0,0,640,0,0,0,0,0,0,204,0,0,0,0,0,528,0,3,0,0,0,0,0,133,0,0,0,0,0,0,0,455,0,0
Esophageal Adenocarcinoma.32,59,0,0,0,0,0,9,0,0,0,0,0,2,0,0,67,0,0,0,0,0,0,0,18,0,47,0,0,0,0,0,0,0,0,0,42,0,0,11,0,0,0,0,0,0,26,0,1,0,0
Esophageal Adenocarcinoma.33,10526,0,0,0,2,0,351,1,0,0,0,0,378,0,2,0,0,0,1341,0,0,0,0,0,0,366,0,1,0,3,0,936,0,0,0,0,0,0,0,1378,0,0,0,3,0,0,0,417,0,0
Esophageal Adenocarcinoma.34,3335,0,0,0,0,1,296,0,0,0,0,0,159,0,0,0,0,0,880,0,0,2,0,0,0,51,0,1,0,1,0,735,0,0,0,0,0,3,0,75,0,0,0,0,0,0,0,158,0,0
Esophageal Adenocarcinoma.35,704,0,0,0,0,0,509,0,0,4,0,0,29,0,0,89,0,0,38,0,0,0,0,5,0,305,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,37,0,0,0,0
Esophageal Adenocarcinoma.36,6154,0,0,0,0,0,17,0,0,0,0,5,205,0,0,0,0,0,7433,0,0,0,0,0,0,83,0,0,0,0,0,529,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,198,0,0
Esophageal Adenocarcinoma.37,17747,0,0,0,0,0,370,0,0,0,0,0,731,0,0,0,1,0,2132,1,0,2,0,0,0,316,2,1,0,1,0,570,0,0,0,0,1,3,0,1080,0,0,0,0,0,0,0,812,0,0
Esophageal Adenocarcinoma.38,231,0,0,0,0,0,10,0,0,0,0,0,23,0,0,82,0,0,1,0,2,0,0,5,1,152,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,27,0,0,0,0
Esophageal Adenocarcinoma.39,4287,0,0,0,0,0,175,0,0,0,0,0,148,0,0,0,0,0,1230,0,0,0,0,0,0,100,0,0,0,0,0,244,0,0,0,0,0,0,0,1505,0,0,0,0,0,0,0,164,0,0
Esophageal Adenocarcinoma.40,4112,0,0,0,0,0,146,0,0,0,0,0,80,0,0,0,0,0,295,0,0,0,0,0,0,36,0,0,0,0,0,326,2,0,0,0,0,0,0,339,0,0,0,0,0,0,0,139,0,0
Esophageal Adenocarcinoma.41,8457,0,1,0,0,0,1447,0,0,0,0,0,439,0,0,0,0,0,3,0,0,0,0,0,0,123,0,0,0,0,0,39,0,0,0,0,0,0,0,1499,0,0,0,0,0,0,0,274,0,0
Esophageal Adenocarcinoma.42,189,0,0,0,0,0,2,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,69,0,135,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
Esophageal Adenocarcinoma.43,25221,0,0,0,0,0,2104,0,0,0,0,0,3376,0,0,0,1,0,20,0,0,0,0,0,0,325,0,0,0,1,0,439,0,0,0,0,0,0,0,3027,0,0,0,0,0,0,0,797,0,0
Esophageal Adenocarcinoma.44,6518,0,0,0,0,0,643,0,0,0,0,0,1898,0,0,0,0,0,245,1,0,1,0,0,0,99,0,0,0,0,0,489,0,0,8,0,0,0,0,307,0,0,0,0,0,0,0,201,0,0
Esophageal Adenocarcinoma.45,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Esophageal Adenocarcinoma.46,6854,0,0,1,0,0,546,0,0,0,0,0,321,0,0,0,0,0,24,0,0,0,0,0,0,63,0,0,0,0,0,588,0,0,0,0,0,0,0,2652,0,0,0,0,0,0,0,219,0,0
Esophageal Adenocarcinoma.47,4554,1,0,0,0,0,502,0,0,0,0,0,915,0,0,0,0,0,76,0,0,0,0,0,0,80,0,0,0,0,0,297,0,0,5,0,0,0,0,315,0,0,0,0,0,0,0,146,0,1
Esophageal Adenocarcinoma.48,2475,0,0,0,0,0,1195,0,0,0,0,0,119,0,0,0,0,0,17,0,0,0,0,0,0,56,0,0,0,7,0,1028,0,0,0,0,0,0,0,216,0,1,0,0,0,0,0,76,0,0
Esophageal Adenocarcinoma.49,258,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,3,0,3,0,0,14,0,239,0,0,0,0,0,63,0,0,0,0,0,0,39,1,0,0,0,0,0,115,0,0,0,0
Esophageal Adenocarcinoma.50,1482,0,0,0,0,0,1406,0,0,0,0,0,141,0,1,0,0,0,13,0,0,0,0,0,0,63,0,0,0,0,0,298,0,0,0,0,0,0,0,5211,2,0,0,0,0,0,0,49,0,0
Esophageal Adenocarcinoma.51,1365,0,0,0,0,0,1271,0,0,0,0,0,114,0,0,0,0,0,9,0,0,0,0,1,0,65,0,1,0,1,0,500,0,0,0,0,0,0,0,832,0,0,0,0,0,0,0,47,0,0
