#SampleID,OTU_1,OTU_3,OTU_6,OTU_7,OTU_8,OTU_10,OTU_11,OTU_12,OTU_13,OTU_14,OTU_15,OTU_17,OTU_18,OTU_19,OTU_21,OTU_26,OTU_28,OTU_29,OTU_30,OTU_31,OTU_32,OTU_33,OTU_34,OTU_35,OTU_36,OTU_37,OTU_39,OTU_40,OTU_41,OTU_42,OTU_45,OTU_47,OTU_48,OTU_49,OTU_50,OTU_51,OTU_52,OTU_54,OTU_55,OTU_56,OTU_57,OTU_58,OTU_59,OTU_60,OTU_61,OTU_62,OTU_63,OTU_64,OTU_65,OTU_67,OTU_68,OTU_69,OTU_70,OTU_71,OTU_72,OTU_73,OTU_75,OTU_76,OTU_77,OTU_78,OTU_79,OTU_81,OTU_84,OTU_88,OTU_89,OTU_90,OTU_92,OTU_93,OTU_94,OTU_95,OTU_96,OTU_97,OTU_98,OTU_99,OTU_102,OTU_103,OTU_104,OTU_105,OTU_107,OTU_108
SKBTI.1079.1246482,0.05132743362831858,0.0,0.02654867256637168,0.0,0.012389380530973451,0.0,0.0,0.001769911504424779,0.0,0.0,0.0,0.023008849557522124,0.2442477876106195,0.02654867256637168,0.0,0.0,0.003539823008849557,0.03893805309734513,0.003539823008849557,0.03185840707964602,0.0,0.0,0.0,0.01592920353982301,0.0,0.0,0.005309734513274336,0.0,0.001769911504424779,0.02654867256637168,0.007079646017699116,0.0,0.0,0.01946902654867257,0.0,0.001769911504424779,0.03893805309734513,0.06194690265486725,0.021238938053097345,0.0,0.001769911504424779,0.0,0.0,0.014159292035398232,0.001769911504424779,0.008849557522123894,0.0,0.003539823008849557,0.005309734513274336,0.0,0.0,0.0,0.005309734513274336,0.007079646017699116,0.0,0.0,0.001769911504424779,0.021238938053097345,0.001769911504424779,0.001769911504424779,0.0,0.0,0.024778761061946902,0.0,0.008849557522123894,0.0,0.001769911504424779,0.0,0.0,0.01946902654867257,0.001769911504424779,0.0,0.0,0.0,0.0,0.0,0.0,0.06017699115044248,0.0,0.001769911504424779
SKBTI.1237.1246429,0.039897039897039896,0.007722007722007722,0.0,0.13384813384813385,0.02187902187902188,0.0,0.003861003861003861,0.015444015444015444,0.001287001287001287,0.0,0.0,0.06563706563706563,0.055341055341055344,0.001287001287001287,0.0,0.003861003861003861,0.0,0.015444015444015444,0.015444015444015444,0.15958815958815958,0.0,0.10038610038610038,0.0,0.001287001287001287,0.0,0.0,0.001287001287001287,0.0,0.009009009009009007,0.001287001287001287,0.0,0.0064350064350064354,0.02316602316602316,0.0,0.0,0.001287001287001287,0.032175032175032175,0.009009009009009007,0.0064350064350064354,0.001287001287001287,0.005148005148005148,0.002574002574002574,0.0,0.010296010296010296,0.001287001287001287,0.002574002574002574,0.001287001287001287,0.0,0.0,0.0,0.015444015444015444,0.005148005148005148,0.0,0.003861003861003861,0.0,0.001287001287001287,0.0,0.08108108108108109,0.0064350064350064354,0.0,0.0,0.0,0.018018018018018014,0.0,0.002574002574002574,0.0,0.0,0.0,0.0,0.0064350064350064354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04247104247104247,0.003861003861003861,0.0
SKBTI.1028.1246874,0.09090909090909093,0.0,0.15454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.027272727272727268,0.0,0.040909090909090916,0.4409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.027272727272727268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00909090909090909,0.00909090909090909,0.0,0.004545454545454545,0.0,0.0,0.004545454545454545,0.004545454545454545,0.0,0.004545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040909090909090916,0.0,0.01818181818181818,0.0,0.0
SKBTI.1058.1246865,0.1425661914460285,0.004073319755600814,0.2403258655804481,0.016293279022403257,0.016293279022403257,0.0,0.0,0.0,0.010183299389002035,0.00814663951120163,0.00814663951120163,0.00814663951120163,0.2260692464358452,0.0,0.0,0.0,0.0,0.0,0.0,0.016293279022403257,0.0,0.0,0.0,0.006109979633401222,0.004073319755600814,0.0,0.0,0.0,0.0,0.0,0.002036659877800407,0.0,0.0,0.0,0.0,0.002036659877800407,0.026476578411405296,0.002036659877800407,0.012219959266802444,0.0,0.004073319755600814,0.0,0.0,0.026476578411405296,0.0,0.0,0.0,0.0,0.0,0.0,0.002036659877800407,0.038696537678207736,0.0,0.004073319755600814,0.0,0.0,0.0,0.044806517311608965,0.004073319755600814,0.0,0.0,0.0,0.0,0.0,0.03258655804480652,0.0,0.0,0.0,0.0,0.0,0.0,0.002036659877800407,0.0,0.0,0.0,0.004073319755600814,0.0,0.0,0.0,0.024439918533604887
SKBTI.1246.1247160,0.011312217194570135,0.00904977375565611,0.17647058823529413,0.0,0.0,0.0,0.0022624434389140274,0.0,0.0022624434389140274,0.011312217194570135,0.0,0.0,0.1493212669683258,0.0,0.0,0.0,0.0,0.0,0.0,0.004524886877828055,0.0,0.006787330316742082,0.0,0.0022624434389140274,0.0,0.0022624434389140274,0.0,0.0,0.0,0.004524886877828055,0.0,0.0,0.004524886877828055,0.0,0.006787330316742082,0.0,0.13122171945701358,0.0022624434389140274,0.0,0.0,0.0,0.0,0.0022624434389140274,0.004524886877828055,0.0,0.0,0.0022624434389140274,0.0,0.004524886877828055,0.0,0.0022624434389140274,0.0,0.0,0.004524886877828055,0.006787330316742082,0.0,0.0,0.004524886877828055,0.0,0.0022624434389140274,0.0,0.0022624434389140274,0.0,0.0,0.029411764705882356,0.004524886877828055,0.0,0.0,0.0,0.0,0.0022624434389140274,0.004524886877828055,0.1990950226244344,0.0,0.0,0.027149321266968326,0.033936651583710405,0.004524886877828055,0.0,0.0022624434389140274
SKBTI.1039.1246497,0.07265774378585088,0.0,0.0,0.0019120458891013386,0.028680688336520075,0.0057361376673040155,0.0019120458891013386,0.003824091778202677,0.0,0.011472275334608031,0.017208413001912046,0.007648183556405354,0.2868068833652008,0.009560229445506692,0.0019120458891013386,0.003824091778202677,0.007648183556405354,0.0019120458891013386,0.0019120458891013386,0.011472275334608031,0.0,0.0019120458891013386,0.0019120458891013386,0.0019120458891013386,0.0,0.0,0.0019120458891013386,0.0,0.0,0.0,0.0019120458891013386,0.0,0.0,0.0,0.0,0.0,0.0019120458891013386,0.007648183556405354,0.0,0.0,0.0,0.0,0.003824091778202677,0.0,0.0,0.0,0.0019120458891013386,0.0,0.0,0.0,0.0019120458891013386,0.0019120458891013386,0.0,0.0,0.011472275334608031,0.0057361376673040155,0.0019120458891013386,0.05544933078393882,0.0,0.0019120458891013386,0.0,0.0,0.0,0.0019120458891013386,0.0019120458891013386,0.0,0.0,0.0,0.0,0.0019120458891013386,0.0019120458891013386,0.007648183556405354,0.04015296367112809,0.0057361376673040155,0.007648183556405354,0.03632887189292544,0.0,0.0019120458891013386,0.0019120458891013386,0.0019120458891013386
SKBTI.1012.1246610,0.006557377049180328,0.003278688524590164,0.0,0.0,0.001639344262295082,0.0,0.0,0.0,0.004918032786885246,0.026229508196721308,0.12131147540983607,0.0,0.38524590163934425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003278688524590164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008196721311475409,0.001639344262295082,0.0,0.0,0.0,0.006557377049180328,0.0,0.0,0.001639344262295082,0.0,0.0,0.001639344262295082,0.004918032786885246,0.0,0.0,0.0,0.0,0.009836065573770493,0.0,0.0,0.031147540983606562,0.0,0.0,0.0,0.001639344262295082,0.0,0.0,0.004918032786885246,0.004918032786885246,0.0,0.0,0.05901639344262295,0.0,0.0,0.0,0.08524590163934426,0.004918032786885246,0.0,0.009836065573770493,0.0918032786885246,0.0,0.001639344262295082,0.013114754098360656
SKBTI.1077.1247114,0.013422818791946308,0.0,0.0022371364653243847,0.006711409395973154,0.0022371364653243847,0.0,0.0022371364653243847,0.0,0.0,0.0,0.0022371364653243847,0.0,0.38926174496644295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02237136465324385,0.017897091722595078,0.0,0.0,0.0,0.015659955257270694,0.0,0.0022371364653243847,0.0044742729306487695,0.0,0.0,0.0,0.0022371364653243847,0.0,0.0044742729306487695,0.0,0.017897091722595078,0.013422818791946308,0.02237136465324385,0.0,0.0,0.0,0.008948545861297539,0.0044742729306487695,0.0022371364653243847,0.0044742729306487695,0.0,0.0,0.0,0.0,0.0044742729306487695,0.03355704697986577,0.0044742729306487695,0.03131991051454139,0.0,0.0044742729306487695,0.0022371364653243847,0.0044742729306487695,0.0,0.0,0.015659955257270694,0.0,0.0022371364653243847,0.0,0.03355704697986577,0.0,0.0022371364653243847,0.0,0.0,0.0,0.0,0.0044742729306487695,0.0,0.0,0.0,0.017897091722595078,0.0,0.006711409395973154,0.0,0.0
SKBTI.1126.1246316,0.016359918200409,0.010906612133606,0.011588275391956374,0.0,0.006134969325153374,0.0,0.0,0.0006816632583503749,0.00136332651670075,0.008861622358554875,0.0,0.010224948875255624,0.2263122017723245,0.0034083162917518746,0.00408997955010225,0.0034083162917518746,0.00136332651670075,0.002044989775051125,0.006134969325153374,0.010224948875255624,0.006816632583503749,0.032719836400818,0.0,0.010224948875255624,0.0006816632583503749,0.0006816632583503749,0.0034083162917518746,0.00136332651670075,0.0034083162917518746,0.00408997955010225,0.012269938650306749,0.0006816632583503749,0.002044989775051125,0.0,0.006816632583503749,0.0034083162917518746,0.022494887525562373,0.004771642808452625,0.006816632583503749,0.0006816632583503749,0.0081799591002045,0.0027266530334015,0.0,0.043626448534424,0.0,0.00408997955010225,0.002044989775051125,0.00136332651670075,0.0027266530334015,0.0,0.02044989775051125,0.08861622358554874,0.006816632583503749,0.0,0.0006816632583503749,0.0,0.002044989775051125,0.02044989775051125,0.004771642808452625,0.012951601908657124,0.0006816632583503749,0.0,0.027266530334015,0.0,0.033401499659168374,0.0,0.00136332651670075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002044989775051125,0.0,0.02044989775051125,0.007498295841854123,0.0034083162917518746,0.0006816632583503749
SKBTI.1097.1246573,0.08275862068965517,0.0,0.0,0.0013793103448275859,0.0,0.0,0.0013793103448275859,0.0,0.006896551724137931,0.0,0.0,0.006896551724137931,0.4068965517241379,0.0,0.0,0.0027586206896551718,0.0027586206896551718,0.0,0.0,0.0,0.0,0.012413793103448277,0.0013793103448275859,0.0013793103448275859,0.0013793103448275859,0.0,0.0,0.0013793103448275859,0.0,0.00413793103448276,0.0,0.0,0.0,0.0,0.0,0.0055172413793103435,0.019310344827586208,0.019310344827586208,0.0013793103448275859,0.0,0.0,0.0,0.0027586206896551718,0.009655172413793104,0.0027586206896551718,0.030344827586206893,0.0013793103448275859,0.0013793103448275859,0.0027586206896551718,0.00413793103448276,0.0,0.0,0.0,0.0,0.00413793103448276,0.0,0.0013793103448275859,0.0993103448275862,0.011034482758620687,0.0,0.0,0.0013793103448275859,0.0,0.0,0.00413793103448276,0.0,0.0,0.0,0.03448275862068965,0.0,0.0,0.0,0.0,0.0,0.0013793103448275859,0.0,0.0,0.028965517241379312,0.01655172413793104,0.0
SKBTI.1034.1246338,0.046961325966850834,0.0,0.0,0.0055248618784530384,0.0,0.0,0.0027624309392265192,0.0,0.0055248618784530384,0.024861878453038676,0.0,0.0027624309392265192,0.6298342541436464,0.0,0.0,0.0055248618784530384,0.0,0.0,0.0027624309392265192,0.0,0.0,0.03867403314917127,0.0,0.0,0.0,0.0,0.0,0.0,0.0027624309392265192,0.0,0.0,0.0,0.0027624309392265192,0.0,0.024861878453038676,0.0,0.0055248618784530384,0.0055248618784530384,0.016574585635359115,0.0,0.0,0.0027624309392265192,0.0,0.0,0.024861878453038676,0.0027624309392265192,0.0,0.0,0.008287292817679558,0.0027624309392265192,0.0,0.0,0.0,0.0,0.0,0.0,0.0027624309392265192,0.03314917127071823,0.0,0.0,0.0,0.0,0.0,0.0,0.03038674033149171,0.0027624309392265192,0.0,0.0027624309392265192,0.0,0.0,0.0027624309392265192,0.0,0.0,0.0,0.0,0.0,0.0,0.03038674033149171,0.0,0.011049723756906077
SKBTI.1283.1247418,0.0024390243902439024,0.004878048780487805,0.0,0.0,0.004878048780487805,0.13170731707317074,0.0,0.0024390243902439024,0.0,0.06585365853658537,0.07560975609756097,0.004878048780487805,0.2707317073170732,0.0024390243902439024,0.0,0.0,0.0,0.0,0.0,0.02926829268292683,0.0,0.004878048780487805,0.0024390243902439024,0.0,0.0,0.0,0.007317073170731708,0.0,0.004878048780487805,0.007317073170731708,0.007317073170731708,0.0,0.0,0.0,0.0,0.024390243902439025,0.021951219512195117,0.012195121951219513,0.0,0.0,0.0,0.0024390243902439024,0.021951219512195117,0.02682926829268293,0.0,0.00975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014634146341463415,0.0,0.012195121951219513,0.12682926829268293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024390243902439024,0.0024390243902439024,0.0,0.0,0.0,0.0,0.0,0.007317073170731708,0.0,0.0
SKBTI.1013.1246730,0.12171052631578948,0.0,0.0,0.125,0.08881578947368421,0.0,0.006578947368421052,0.001644736842105263,0.001644736842105263,0.0,0.0,0.008223684210526315,0.024671052631578948,0.01480263157894737,0.011513157894736841,0.0,0.0,0.03453947368421053,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.027960526315789474,0.0,0.001644736842105263,0.0,0.0,0.0,0.0,0.0,0.001644736842105263,0.0,0.0,0.0,0.023026315789473683,0.003289473684210526,0.001644736842105263,0.0,0.0,0.001644736842105263,0.008223684210526315,0.013157894736842105,0.0,0.003289473684210526,0.0,0.0,0.001644736842105263,0.01644736842105263,0.05921052631578948,0.0,0.0,0.0,0.0,0.0,0.001644736842105263,0.0,0.001644736842105263,0.0,0.006578947368421052,0.03125,0.006578947368421052,0.024671052631578948,0.001644736842105263,0.004934210526315789,0.001644736842105263,0.024671052631578948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049342105263157895,0.0,0.0
SKBTI.1073.1246935,0.035775127768313465,0.0,0.0,0.21294718909710392,0.04258943781942078,0.0,0.0034071550255536627,0.0,0.0,0.0,0.0,0.02896081771720613,0.0,0.0,0.015332197614991482,0.0,0.0034071550255536627,0.0,0.02214650766609881,0.013628620102214651,0.0,0.0,0.0,0.0,0.0,0.0017035775127768314,0.005110732538330494,0.0017035775127768314,0.0,0.005110732538330494,0.0017035775127768314,0.0,0.01192504258943782,0.0017035775127768314,0.0034071550255536627,0.0,0.008517887563884156,0.02214650766609881,0.0034071550255536627,0.0017035775127768314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034071550255536627,0.0,0.0,0.0,0.015332197614991482,0.0034071550255536627,0.0,0.0,0.0,0.0,0.04088586030664395,0.0017035775127768314,0.0,0.0,0.0,0.0,0.0,0.005110732538330494,0.0,0.0,0.0017035775127768314,0.0,0.013628620102214651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034071550255536627,0.0
SKBTI.1128.1246963,0.00211864406779661,0.012711864406779662,0.0,0.0,0.00211864406779661,0.0,0.00211864406779661,0.0,0.0,0.006355932203389831,0.00423728813559322,0.0,0.2245762711864407,0.0,0.0,0.00211864406779661,0.0,0.0,0.0,0.00423728813559322,0.0,0.00211864406779661,0.0,0.00211864406779661,0.00423728813559322,0.0,0.0,0.0,0.0,0.0,0.00423728813559322,0.0,0.0,0.0,0.00211864406779661,0.006355932203389831,0.00423728813559322,0.02754237288135593,0.0,0.006355932203389831,0.0,0.0,0.0,0.01906779661016949,0.00423728813559322,0.006355932203389831,0.0,0.0,0.00423728813559322,0.0,0.01906779661016949,0.413135593220339,0.0,0.0,0.0,0.0,0.00211864406779661,0.1228813559322034,0.006355932203389831,0.0,0.0,0.00211864406779661,0.0,0.0,0.025423728813559324,0.0,0.0,0.00211864406779661,0.01906779661016949,0.0,0.0,0.00423728813559322,0.0,0.0,0.0,0.00423728813559322,0.0,0.00211864406779661,0.0,0.0
SKBTI.1337.1246469,0.09333333333333334,0.0,0.004444444444444445,0.0,0.06222222222222223,0.0,0.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.2488888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.004444444444444445,0.004444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.004444444444444445,0.0,0.0,0.0,0.017777777777777778,0.0,0.008888888888888889,0.0,0.022222222222222227,0.0,0.18666666666666668,0.0,0.0,0.04444444444444445,0.0,0.12444444444444445
SKBTI.1116.1247309,0.06912442396313365,0.0,0.0,0.0,0.059907834101382486,0.0,0.0,0.004608294930875576,0.0,0.0,0.0,0.036866359447004615,0.22811059907834105,0.01152073732718894,0.004608294930875576,0.013824884792626729,0.009216589861751152,0.002304147465437788,0.01152073732718894,0.02304147465437788,0.002304147465437788,0.02304147465437788,0.0,0.004608294930875576,0.002304147465437788,0.002304147465437788,0.002304147465437788,0.002304147465437788,0.0069124423963133645,0.002304147465437788,0.0069124423963133645,0.002304147465437788,0.0,0.0,0.018433179723502304,0.0,0.0069124423963133645,0.009216589861751152,0.01152073732718894,0.004608294930875576,0.004608294930875576,0.027649769585253458,0.0,0.0069124423963133645,0.02073732718894009,0.009216589861751152,0.0,0.0,0.009216589861751152,0.0,0.002304147465437788,0.004608294930875576,0.0069124423963133645,0.0,0.0,0.0,0.0,0.09216589861751152,0.004608294930875576,0.0,0.0,0.004608294930875576,0.0,0.0,0.05069124423963134,0.0,0.0,0.0,0.0,0.0069124423963133645,0.0,0.0,0.0,0.0,0.0,0.018433179723502304,0.0,0.0944700460829493,0.002304147465437788,0.0069124423963133645
SKBTI.1103.1247081,0.15354330708661418,0.0,0.0,0.3543307086614173,0.043307086614173235,0.0,0.0,0.0,0.0,0.011811023622047244,0.0,0.0,0.0,0.0,0.007874015748031496,0.0,0.0,0.0,0.0,0.08661417322834647,0.0,0.0,0.0,0.003937007874015748,0.0,0.0,0.0,0.0,0.0,0.0,0.015748031496062992,0.0,0.0,0.0,0.0,0.0,0.003937007874015748,0.003937007874015748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003937007874015748,0.0,0.23228346456692914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031496062992125984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007874015748031496,0.0,0.011811023622047244,0.0,0.015748031496062992
SKBTI.1046.1246367,0.078125,0.0026041666666666665,0.1484375,0.3190104166666667,0.044270833333333336,0.0,0.0,0.0026041666666666665,0.0,0.0,0.0,0.05078125,0.0,0.0,0.0013020833333333333,0.009114583333333334,0.0,0.0,0.0,0.026041666666666668,0.0,0.0078125,0.0,0.006510416666666667,0.0,0.0,0.005208333333333333,0.005208333333333333,0.0013020833333333333,0.0,0.006510416666666667,0.0,0.0,0.0,0.0,0.0,0.0390625,0.00390625,0.0,0.005208333333333333,0.0,0.0013020833333333333,0.0,0.0026041666666666665,0.01171875,0.00390625,0.0,0.0,0.0,0.0,0.0,0.009114583333333334,0.0,0.046875,0.0,0.0,0.0,0.036458333333333336,0.0078125,0.006510416666666667,0.0013020833333333333,0.0,0.0,0.005208333333333333,0.005208333333333333,0.0,0.0,0.0,0.0234375,0.0,0.0,0.0026041666666666665,0.0,0.0,0.0,0.0013020833333333333,0.0,0.0078125,0.0013020833333333333,0.0013020833333333333
SKBTI.1271.1247423,0.01821493624772313,0.0036429872495446266,0.00546448087431694,0.2204007285974499,0.185792349726776,0.0,0.0018214936247723133,0.0,0.0,0.0,0.0,0.012750455373406194,0.0,0.01821493624772313,0.0,0.012750455373406194,0.0,0.00546448087431694,0.0,0.00546448087431694,0.0,0.0,0.0018214936247723133,0.01092896174863388,0.0018214936247723133,0.0036429872495446266,0.00546448087431694,0.0018214936247723133,0.0036429872495446266,0.0018214936247723133,0.0018214936247723133,0.0,0.0,0.0036429872495446266,0.0036429872495446266,0.00546448087431694,0.11475409836065575,0.02185792349726776,0.0018214936247723133,0.0018214936247723133,0.0018214936247723133,0.009107468123861569,0.0,0.01092896174863388,0.009107468123861569,0.0,0.0018214936247723133,0.00546448087431694,0.00546448087431694,0.0,0.0,0.058287795992714025,0.0,0.0,0.0018214936247723133,0.0,0.007285974499089253,0.04007285974499089,0.0036429872495446266,0.0,0.0018214936247723133,0.0018214936247723133,0.03642987249544627,0.0018214936247723133,0.016393442622950817,0.0,0.0,0.0,0.0,0.009107468123861569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007285974499089253,0.0,0.0
SKBTI.1185.1247366,0.14408233276157806,0.0,0.09090909090909093,0.16981132075471694,0.0548885077186964,0.0,0.012006861063464836,0.012006861063464836,0.0,0.0,0.0,0.06518010291595197,0.0,0.00686106346483705,0.0,0.010291595197255577,0.0051457975986277885,0.0,0.017152658662092625,0.05317324185248713,0.0017152658662092624,0.04974271012006861,0.00686106346483705,0.0017152658662092624,0.0,0.0,0.0,0.0,0.0051457975986277885,0.0017152658662092624,0.0017152658662092624,0.025728987993138937,0.0,0.003430531732418525,0.0,0.0,0.025728987993138937,0.024013722126929676,0.003430531732418525,0.0,0.0,0.0,0.0,0.03602058319039452,0.00686106346483705,0.0,0.0,0.0,0.010291595197255577,0.003430531732418525,0.017152658662092625,0.0,0.003430531732418525,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017152658662092624,0.003430531732418525,0.0017152658662092624,0.0137221269296741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030874785591766724,0.0017152658662092624,0.0
SKBTI.1155.1246722,0.1163895486935867,0.0,0.0,0.3420427553444181,0.03087885985748218,0.0,0.0,0.0,0.0,0.02850356294536817,0.0,0.0,0.0023752969121140144,0.0,0.0,0.0,0.0,0.0,0.0,0.09263657957244656,0.0,0.0,0.007125890736342044,0.0,0.0,0.0,0.0,0.0,0.004750593824228029,0.004750593824228029,0.014251781472684088,0.0,0.0,0.0023752969121140144,0.0,0.0,0.0023752969121140144,0.009501187648456056,0.0023752969121140144,0.0,0.0,0.004750593824228029,0.011876484560570073,0.0,0.0,0.0,0.004750593824228029,0.0,0.0,0.009501187648456056,0.0,0.0,0.0,0.0,0.0,0.021377672209026127,0.0,0.15201900237529692,0.004750593824228029,0.0,0.0,0.0,0.0,0.0,0.0,0.06413301662707839,0.0,0.0,0.0023752969121140144,0.0,0.0,0.0,0.0,0.0,0.0,0.0023752969121140144,0.0,0.011876484560570073,0.0,0.02850356294536817
SKBTI.1031.1247110,0.14347826086956522,0.006521739130434782,0.028260869565217388,0.002173913043478261,0.0,0.0,0.002173913043478261,0.0,0.004347826086956522,0.06521739130434782,0.0,0.01956521739130435,0.3891304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.006521739130434782,0.0,0.0,0.002173913043478261,0.004347826086956522,0.0,0.0,0.0,0.004347826086956522,0.002173913043478261,0.004347826086956522,0.010869565217391304,0.0,0.01956521739130435,0.0,0.0,0.008695652173913044,0.004347826086956522,0.03043478260869565,0.0,0.002173913043478261,0.0,0.006521739130434782,0.0,0.0,0.0,0.004347826086956522,0.002173913043478261,0.002173913043478261,0.006521739130434782,0.0,0.006521739130434782,0.01956521739130435,0.0,0.004347826086956522,0.0,0.0,0.002173913043478261,0.11521739130434785,0.004347826086956522,0.0,0.002173913043478261,0.006521739130434782,0.006521739130434782,0.0,0.010869565217391304,0.0,0.0,0.0,0.006521739130434782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015217391304347828,0.004347826086956522,0.0
SKBTI.1045.1247193,0.08113207547169811,0.0037735849056603774,0.020754716981132074,0.009433962264150943,0.0037735849056603774,0.0018867924528301887,0.0,0.007547169811320755,0.0037735849056603774,0.10566037735849056,0.11509433962264153,0.06792452830188679,0.3339622641509434,0.007547169811320755,0.0,0.0,0.0,0.0018867924528301887,0.0018867924528301887,0.009433962264150943,0.0,0.018867924528301886,0.0,0.0018867924528301887,0.007547169811320755,0.005660377358490566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005660377358490566,0.0018867924528301887,0.0018867924528301887,0.0,0.0,0.0,0.0018867924528301887,0.0,0.0,0.0018867924528301887,0.0,0.0018867924528301887,0.0018867924528301887,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0660377358490566,0.0,0.0,0.0,0.0018867924528301887,0.0,0.0,0.0018867924528301887,0.0018867924528301887,0.0,0.0018867924528301887,0.005660377358490566,0.0018867924528301887,0.0,0.0018867924528301887,0.0,0.0,0.0,0.0018867924528301887,0.024528301886792454,0.0,0.0,0.0
SKBTI.1294.1246815,0.07484076433121019,0.0015923566878980893,0.02388535031847134,0.0,0.01751592356687898,0.0,0.0,0.0,0.0,0.0,0.0,0.03821656050955414,0.18949044585987265,0.01910828025477707,0.0,0.0,0.0,0.0,0.004777070063694267,0.01910828025477707,0.0015923566878980893,0.02388535031847134,0.0,0.0031847133757961785,0.0,0.0,0.0031847133757961785,0.0,0.0031847133757961785,0.0031847133757961785,0.006369426751592357,0.0,0.0015923566878980893,0.011146496815286623,0.0015923566878980893,0.004777070063694267,0.03184713375796178,0.03662420382165605,0.0015923566878980893,0.0,0.0015923566878980893,0.0031847133757961785,0.0,0.0015923566878980893,0.0015923566878980893,0.011146496815286623,0.0,0.0,0.0015923566878980893,0.0,0.0,0.004777070063694267,0.0,0.0,0.0,0.04617834394904458,0.0,0.160828025477707,0.009554140127388536,0.0,0.0,0.0,0.0,0.0,0.1035031847133758,0.0,0.0031847133757961785,0.0015923566878980893,0.0,0.0,0.0015923566878980893,0.0015923566878980893,0.0,0.0,0.0,0.0,0.0,0.0,0.0015923566878980893,0.0
SKBTI.1120.1246645,0.040293040293040296,0.01098901098901099,0.0,0.0,0.0036630036630036634,0.0036630036630036634,0.007326007326007327,0.0,0.0,0.01831501831501832,0.21978021978021975,0.0,0.2673992673992674,0.0,0.0036630036630036634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007326007326007327,0.0036630036630036634,0.0,0.0,0.0,0.0,0.0,0.01098901098901099,0.01831501831501832,0.0,0.0,0.0,0.0036630036630036634,0.0,0.03296703296703297,0.02564102564102564,0.0036630036630036634,0.0,0.0,0.0,0.06227106227106227,0.06227106227106227,0.0,0.0,0.0,0.0,0.014652014652014654,0.0036630036630036634,0.0,0.0,0.0036630036630036634,0.0,0.02197802197802198,0.0,0.0,0.01831501831501832,0.0036630036630036634,0.0,0.0,0.0036630036630036634,0.0,0.0,0.0,0.029304029304029307,0.007326007326007327,0.0036630036630036634,0.01831501831501832,0.0,0.0,0.0,0.0,0.0,0.0036630036630036634,0.02197802197802198,0.0,0.0,0.0,0.0
