,OTU_1,OTU_2,OTU_3,OTU_4,OTU_9,OTU_18,OTU_19,OTU_20,OTU_21,OTU_28,OTU_29,OTU_30,OTU_31,OTU_32,OTU_34,OTU_38,OTU_39,OTU_49,OTU_50,OTU_51,OTU_54,OTU_58,OTU_59,OTU_65,OTU_66,OTU_68,OTU_72,OTU_73,OTU_74,OTU_75,OTU_77,OTU_79,OTU_80,OTU_81,OTU_84,OTU_91,OTU_95,OTU_96,OTU_102,OTU_103,OTU_104,OTU_107,OTU_108,OTU_109,OTU_110,OTU_111,OTU_113,OTU_115,OTU_116,OTU_117,OTU_118,OTU_119,OTU_126,OTU_127,OTU_129,OTU_130,OTU_131,OTU_132,OTU_133,OTU_142,OTU_145,OTU_146,OTU_147,OTU_148,OTU_149,OTU_151,OTU_152,OTU_154,OTU_158,OTU_159,OTU_163,OTU_164,OTU_168,OTU_169,OTU_171,OTU_173,OTU_174,OTU_177,OTU_182,OTU_183,OTU_184,OTU_185,OTU_186,OTU_187,OTU_188,OTU_196,OTU_197,OTU_198,OTU_207,OTU_208,OTU_209,OTU_216,OTU_217,OTU_220,OTU_221,OTU_222,OTU_227,OTU_229,OTU_230,OTU_232,OTU_233,OTU_234,OTU_235,OTU_236,OTU_237,OTU_238,OTU_239,OTU_240,OTU_246,OTU_248,OTU_249,OTU_252,OTU_255,OTU_256,OTU_257,OTU_258,OTU_259,OTU_263,OTU_265,OTU_266,OTU_268,OTU_269,OTU_273,OTU_277,OTU_279,OTU_280,OTU_281,OTU_283
B.2011.06.S1.405532,0.010067114093959731,0.04793863854266539,0.0071907957813998075,0.003355704697986577,0.004793863854266539,0.0,0.0,0.0302013422818792,0.0,0.01965484180249281,0.0,0.004793863854266539,0.05560882070949185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009587727708533078,0.0004793863854266538,0.0038350910834132313,0.0551294343240652,0.004793863854266539,0.0019175455417066156,0.0071907957813998075,0.0,0.01821668264621285,0.0,0.0,0.0,0.0071907957813998075,0.0023969319271332696,0.025407478427612654,0.0,0.0,0.0,0.005752636625119847,0.0,0.0,0.0004793863854266538,0.0,0.0004793863854266538,0.003355704697986577,0.0,0.1049856184084372,0.0,0.0,0.0,0.0,0.0,0.0,0.0028763183125599234,0.0,0.0023969319271332696,0.0009587727708533076,0.0,0.0,0.10067114093959732,0.02588686481303931,0.024928092042186004,0.0,0.0052732502396931925,0.0004793863854266538,0.0,0.0,0.0071907957813998075,0.0004793863854266538,0.0009587727708533076,0.0,0.0,0.0,0.0,0.0019175455417066156,0.0009587727708533076,0.007670182166826463,0.027325023969319268,0.00862895493767977,0.004314477468839885,0.0,0.0,0.0028763183125599234,0.017737296260786194,0.0,0.0009587727708533076,0.0023969319271332696,0.004793863854266539,0.008149568552253116,0.005752636625119847,0.0009587727708533076,0.0,0.0,0.0,0.0004793863854266538,0.0052732502396931925,0.0023969319271332696,0.003355704697986577,0.0004793863854266538,0.009587727708533078,0.0052732502396931925,0.0,0.003355704697986577,0.0014381591562799615,0.0,0.0,0.0,0.0004793863854266538,0.0023969319271332696,0.0004793863854266538,0.0,0.0,0.0,0.0,0.0,0.0009587727708533076,0.0,0.0,0.0009587727708533076,0.0009587727708533076,0.0,0.0,0.07526366251198466,0.0004793863854266538,0.0
B.2004.02.S1.405533,0.0234593837535014,0.0,0.01715686274509804,0.0031512605042016808,0.0010504201680672268,0.0,0.0,0.004901960784313725,0.0,0.015406162464985997,0.0,0.014705882352941175,0.04096638655462185,0.0007002801120448178,0.0038515406162464992,0.004901960784313725,0.0,0.0010504201680672268,0.0,0.0,0.0,0.00035014005602240897,0.0017507002801120447,0.03466386554621849,0.0,0.007352941176470587,0.0,0.0031512605042016808,0.0,0.0017507002801120447,0.0,0.0,0.0028011204481792717,0.0,0.0,0.005952380952380952,0.0038515406162464992,0.0056022408963585435,0.0,0.0021008403361344537,0.0,0.0,0.0,0.0,0.0,0.0,0.00035014005602240897,0.0038515406162464992,0.0,0.08788515406162464,0.00035014005602240897,0.01925770308123249,0.01680672268907563,0.00035014005602240897,0.0,0.0007002801120448178,0.0,0.009103641456582634,0.009453781512605041,0.0,0.0014005602240896359,0.0007002801120448178,0.12955182072829133,0.014705882352941175,0.0,0.004551820728291317,0.021358543417366947,0.0,0.0,0.01365546218487395,0.0350140056022409,0.005952380952380952,0.00035014005602240897,0.0,0.0,0.0,0.0,0.00035014005602240897,0.00035014005602240897,0.040616246498599434,0.05252100840336135,0.0070028011204481795,0.004551820728291317,0.0,0.0,0.014355742296918769,0.015756302521008403,0.0,0.0,0.0017507002801120447,0.017857142857142856,0.0021008403361344537,0.0,0.0035014005602240893,0.0,0.0014005602240896359,0.00035014005602240897,0.0,0.0024509803921568627,0.00035014005602240897,0.0038515406162464992,0.00035014005602240897,0.0007002801120448178,0.0021008403361344537,0.0,0.00035014005602240897,0.0,0.0,0.0,0.0,0.0,0.0007002801120448178,0.0021008403361344537,0.0,0.0,0.0,0.0,0.0,0.009103641456582634,0.0,0.0,0.01295518207282913,0.0,0.0,0.00035014005602240897,0.0,0.0017507002801120447,0.0
B.2008.05.S1.405541,0.02881191324053092,0.0,0.0,0.0077695046940757535,0.0,0.004208481709291033,0.011006798316607315,0.0,0.001942376173518938,0.0,0.001942376173518938,0.0,0.04014244091939139,0.0,0.0,0.0003237293622531564,0.0,0.0006474587245063128,0.0,0.0006474587245063128,0.003884752347037876,0.00809323405632891,0.0003237293622531564,0.0055033991583036575,0.016510197474910976,0.011006798316607315,0.0,0.0,0.0,0.0009711880867594693,0.0,0.052767886047264484,0.003884752347037876,0.0006474587245063128,0.0,0.005827128520556815,0.002266105535772095,0.0,0.0003237293622531564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004208481709291033,0.04014244091939139,0.0,0.0077695046940757535,0.0,0.0029135642602784073,0.0012949174490126255,0.0,0.0012949174490126255,0.0,0.0,0.033667853674328264,0.0,0.0,0.0,0.0,0.4422143088378116,0.00809323405632891,0.08773065717060538,0.0,0.011006798316607315,0.0,0.0012949174490126255,0.0012949174490126255,0.0178051149239236,0.004855940433797346,0.002589834898025251,0.0012949174490126255,0.0,0.0,0.0,0.0,0.0,0.023955972806733568,0.009711880867594691,0.003237293622531564,0.0,0.0029135642602784073,0.0,0.02492716089349304,0.002589834898025251,0.0,0.0,0.004208481709291033,0.0,0.0009711880867594693,0.0,0.0009711880867594693,0.0003237293622531564,0.0009711880867594693,0.0,0.0,0.0009711880867594693,0.0,0.011330527678860471,0.0,0.002589834898025251,0.005827128520556815,0.0,0.010035610229847848,0.0,0.0003237293622531564,0.0,0.0,0.0,0.0,0.0003237293622531564,0.0,0.0,0.002266105535772095,0.0006474587245063128,0.0009711880867594693,0.003237293622531564,0.0,0.005179669796050502,0.0,0.0003237293622531564,0.0,0.0,0.0,0.0,0.0
B.2012.08.S1.405556,0.0011985617259288853,0.0,0.0,0.005593288054334798,0.0,0.0,0.014382740711146626,0.0,0.0,0.2077506991610068,0.0,0.00519376747902517,0.1138633639632441,0.0011985617259288853,0.0,0.0015980823012385138,0.0,0.001997602876548142,0.02556931681981622,0.0023971234518577705,0.0003995205753096285,0.005992808629644426,0.004394726328405913,0.0,0.0,0.005992808629644426,0.02596883739512585,0.0,0.0,0.0,0.0003995205753096285,0.0,0.0,0.0003995205753096285,0.0,0.03076308429884139,0.008389932081502197,0.0,0.0003995205753096285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011186576108669596,0.0031961646024770275,0.004394726328405913,0.0,0.003995205753096284,0.0,0.0,0.0,0.0,0.02676787854574511,0.0,0.0,0.0011985617259288853,0.0,0.0,0.1514182980423492,0.05952856572113464,0.006392329204954055,0.0,0.01558130243707551,0.0,0.0,0.006392329204954055,0.04035157810627248,0.0,0.0,0.0,0.0,0.0,0.0011985617259288853,0.0,0.0015980823012385138,0.015181781861765881,0.0842988413903316,0.003995205753096284,0.0035956851777866564,0.004794246903715541,0.011586096683979223,0.009188973232121455,0.004794246903715541,0.0,0.0,0.001997602876548142,0.0,0.004794246903715541,0.0,0.004394726328405913,0.0,0.0011985617259288853,0.0,0.0,0.0,0.0,0.001997602876548142,0.001997602876548142,0.0035956851777866564,0.006791849780263684,0.0007990411506192569,0.0003995205753096285,0.0,0.0,0.003995205753096284,0.0,0.011586096683979223,0.0,0.0,0.0,0.0015980823012385138,0.0,0.0003995205753096285,0.0003995205753096285,0.0,0.0,0.0007990411506192569,0.0,0.0011985617259288853,0.0,0.0,0.0,0.0,0.0
B.2020.09.S1.405594,0.0024180548092423426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04030091348737238,0.0,0.0,0.0008060182697474476,0.0,0.0,0.0,0.0018807092960773774,0.008060182697474477,0.0013433637829124124,0.0013433637829124124,0.0005373455131649651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09887157442235356,0.0,0.0,0.0,0.0660934981192907,0.005104782375067168,0.0,0.00026867275658248256,0.0,0.0018807092960773774,0.0,0.0018807092960773774,0.0,0.0008060182697474476,0.0,0.0,0.0,0.0,0.0,0.016120365394948953,0.005104782375067168,0.002955400322407308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4707146695325094,0.05964535196131113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008060182697474476,0.006179473401397097,0.007522837184309511,0.0,0.0,0.0,0.0005373455131649651,0.0,0.00026867275658248256,0.03868887694787748,0.0,0.0,0.0005373455131649651,0.032240730789897906,0.0045674368619022035,0.0,0.05051047823750672,0.010209564750134336,0.0,0.0024180548092423426,0.0,0.0,0.0,0.00026867275658248256,0.0,0.0,0.0,0.0,0.0,0.0,0.011284255776464266,0.011015583019881784,0.0,0.0013433637829124124,0.0,0.0005373455131649651,0.0,0.0,0.0,0.0,0.0021493820526598604,0.0,0.0,0.009134873723804407,0.0,0.00026867275658248256,0.0169263836646964,0.00026867275658248256,0.0010746910263299302,0.0,0.0,0.0,0.0,0.0,0.0,0.0016120365394948952
B.2004.05.S1.405536,0.017043349388662466,0.0,0.010744720266765468,0.0003705075954057058,0.0014820303816228233,0.0,0.0,0.004816598740274175,0.0,0.017413856984068173,0.0037050759540570577,0.01519081141163394,0.05668766209707299,0.0,0.0014820303816228233,0.0003705075954057058,0.0,0.0011115227862171174,0.0,0.0,0.0003705075954057058,0.0007410151908114116,0.0007410151908114116,0.059651722860318626,0.0,0.008892182289736941,0.0,0.0011115227862171174,0.0,0.0022230455724342353,0.0,0.0,0.0014820303816228233,0.0,0.0,0.0062986291218969995,0.0029640607632456465,0.004446091144868471,0.0,0.0055576139310855865,0.0,0.0,0.0,0.0003705075954057058,0.0,0.0,0.0014820303816228233,0.0007410151908114116,0.0,0.04631344942571323,0.0,0.005187106335679882,0.0018525379770285288,0.0,0.0003705075954057058,0.0,0.0,0.018154872174879585,0.019636902556502408,0.0,0.0,0.0033345683586513525,0.16450537236013338,0.040755835494627635,0.0,0.0037050759540570577,0.04520192663949611,0.0,0.0,0.01148573545757688,0.041867358280844764,0.004816598740274175,0.0011115227862171174,0.0,0.0003705075954057058,0.0,0.0,0.0007410151908114116,0.0,0.04001482030381623,0.047054464616524634,0.0011115227862171174,0.002593553167839941,0.0003705075954057058,0.0,0.007780659503519822,0.018154872174879585,0.0,0.0003705075954057058,0.0022230455724342353,0.0014820303816228233,0.0011115227862171174,0.0,0.006669136717302705,0.0,0.0003705075954057058,0.0,0.0,0.0003705075954057058,0.0,0.0062986291218969995,0.0,0.0014820303816228233,0.0011115227862171174,0.0,0.0003705075954057058,0.0,0.0003705075954057058,0.0,0.0,0.0,0.0,0.0003705075954057058,0.0,0.0,0.0,0.0,0.0,0.0022230455724342353,0.0,0.0003705075954057058,0.0022230455724342353,0.0,0.0,0.0,0.0,0.0022230455724342353,0.0
B.2020.02.S1.405548,0.0009082652134423252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042007266121707534,0.0,0.0,0.0002270663033605813,0.0,0.0006811989100817437,0.0,0.0006811989100817437,0.0013623978201634875,0.0015894641235240689,0.002497729336966394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2209355131698456,0.0002270663033605813,0.0,0.0,0.022025431425976384,0.002951861943687557,0.0,0.0,0.0,0.0,0.0,0.0004541326067211626,0.0,0.0002270663033605813,0.0,0.0,0.0,0.0,0.0,0.004314259763851045,0.005903723887375113,0.0015894641235240689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51952770208901,0.04927338782924614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006811989100817437,0.002270663033605813,0.0004541326067211626,0.011126248864668484,0.0,0.0,0.0006811989100817437,0.0,0.0006811989100817437,0.015440508628519528,0.0,0.0,0.0,0.003633060853769301,0.003633060853769301,0.0,0.0242960944595822,0.0031789282470481377,0.0,0.0013623978201634875,0.0,0.0,0.0,0.0011353315168029065,0.0,0.0,0.0,0.0,0.0,0.0,0.013623978201634877,0.009763851044504996,0.0,0.0004541326067211626,0.0,0.0002270663033605813,0.0,0.0,0.0,0.0,0.004314259763851045,0.0,0.0,0.014305177111716619,0.0,0.0,0.002951861943687557,0.0004541326067211626,0.0004541326067211626,0.0,0.0,0.0,0.0,0.0,0.0,0.0009082652134423252
B.2004.04.S1.405549,0.01331512461590987,0.0,0.016729259132809832,0.0010242403550699897,0.0006828269033799933,0.0,0.0,0.002731307613519973,0.0,0.008876749743939911,0.005804028678729942,0.010242403550699898,0.049504950495049514,0.0006828269033799933,0.004779788323659952,0.0013656538067599866,0.0,0.002731307613519973,0.0,0.0,0.0,0.00204848071013998,0.0013656538067599866,0.04848071013997952,0.0,0.005804028678729942,0.0,0.001707067258449983,0.0,0.003414134516899966,0.0,0.0,0.002389894161829976,0.0,0.0,0.005462615227039946,0.0013656538067599866,0.011266643905769888,0.0,0.004779788323659952,0.0,0.0,0.0,0.0,0.0,0.0,0.002389894161829976,0.0010242403550699897,0.0,0.1205189484465688,0.0,0.01877773984294981,0.007511095937179924,0.00034141345168999665,0.00034141345168999665,0.00034141345168999665,0.0006828269033799933,0.025947422328439745,0.010583817002389894,0.0,0.0006828269033799933,0.006145442130419939,0.16729259132809832,0.03379993171730966,0.0,0.003414134516899966,0.039262546944349615,0.0,0.0,0.014339364970979856,0.03379993171730966,0.00819392284055992,0.0010242403550699897,0.0,0.0,0.0,0.00034141345168999665,0.0010242403550699897,0.0,0.0406282007511096,0.07272106520996928,0.003072721065209969,0.003755547968589962,0.0,0.0,0.010925230454079893,0.015363605326049848,0.0,0.0,0.002389894161829976,0.00409696142027996,0.002389894161829976,0.0013656538067599866,0.020826220553089792,0.0,0.0,0.0006828269033799933,0.0,0.002731307613519973,0.0006828269033799933,0.002389894161829976,0.002389894161829976,0.0010242403550699897,0.00409696142027996,0.00034141345168999665,0.0006828269033799933,0.0,0.0,0.0,0.0,0.0,0.0010242403550699897,0.0006828269033799933,0.0,0.00034141345168999665,0.0,0.0,0.0,0.005804028678729942,0.0,0.0013656538067599866,0.0006828269033799933,0.0,0.0,0.0,0.0,0.0006828269033799933,0.0
B.2005.10.S1.405573,0.0012999675008124798,0.0,0.0,0.00194995125121872,0.0,0.00032499187520312,0.007474813129671758,0.0,0.0,0.10464738381540463,0.00032499187520312,0.010074748131296718,0.037049073773155666,0.0,0.0006499837504062399,0.00032499187520312,0.00032499187520312,0.0006499837504062399,0.0,0.0,0.00032499187520312,0.0009749756256093598,0.0009749756256093598,0.0,0.0,0.012999675008124795,0.0012999675008124798,0.0016249593760155993,0.013649658758531035,0.0016249593760155993,0.0,0.0,0.0012999675008124798,0.0006499837504062399,0.0,0.0,0.00194995125121872,0.0,0.0,0.0016249593760155993,0.0,0.0012999675008124798,0.0,0.0006499837504062399,0.0,0.0,0.0,0.0022749431264218393,0.009749756256093598,0.006174845628859279,0.0,0.0,0.007149821254468639,0.0,0.00032499187520312,0.0006499837504062399,0.0,0.004874878128046799,0.0,0.0,0.0,0.0,0.39031524211894697,0.03119922001949952,0.10334741631459214,0.00194995125121872,0.0035749106272343193,0.0,0.0,0.0,0.006824829379265518,0.0022749431264218393,0.0,0.0,0.0,0.0,0.0,0.0,0.0009749756256093598,0.010724731881702957,0.1504712382190445,0.0009749756256093598,0.0029249268768280798,0.0,0.0,0.0058498537536561595,0.0025999350016249595,0.00032499187520312,0.0,0.0012999675008124798,0.0,0.0032499187520311987,0.0009749756256093598,0.0,0.0,0.0,0.0,0.023399415014624638,0.00032499187520312,0.0,0.004224894377640559,0.006499837504062397,0.00032499187520312,0.0016249593760155993,0.00032499187520312,0.0029249268768280798,0.0009749756256093598,0.0,0.0,0.00032499187520312,0.0,0.0,0.00032499187520312,0.0,0.0,0.0,0.0,0.00032499187520312,0.00032499187520312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B.2011.04.S1.405598,0.0006927606511950121,0.04399030135088327,0.0024246622791825427,0.0006927606511950121,0.0006927606511950121,0.0,0.0,0.009352268791132663,0.0,0.0065812261863526155,0.0,0.005542085209560097,0.028403186698995494,0.0,0.0,0.0,0.0,0.0003463803255975061,0.0,0.0,0.0003463803255975061,0.0017319016279875306,0.0,0.003463803255975061,0.0006927606511950121,0.004502944232767579,0.04987876688604087,0.0024246622791825427,0.003810183581572567,0.0024246622791825427,0.0,0.011084170419120194,0.0,0.0,0.0003463803255975061,0.0114305507447177,0.0010391409767925182,0.002771042604780049,0.0,0.0006927606511950121,0.0,0.00519570488396259,0.0,0.0,0.0,0.0,0.0,0.0020782819535850364,0.0,0.08798060270176654,0.0,0.0,0.00623484586075511,0.0,0.0006927606511950121,0.0,0.0024246622791825427,0.0,0.0010391409767925182,0.0,0.0,0.0,0.12365777623830965,0.004849324558365085,0.039487357118115685,0.0006927606511950121,0.006927606511950121,0.0020782819535850364,0.0003463803255975061,0.0,0.003117422930377555,0.0010391409767925182,0.0,0.0,0.0,0.0,0.0003463803255975061,0.002771042604780049,0.0003463803255975061,0.01246969172151022,0.01766539660547281,0.003117422930377555,0.0010391409767925182,0.0,0.0,0.002771042604780049,0.02493938344302044,0.0,0.0003463803255975061,0.0017319016279875306,0.004502944232767579,0.0006927606511950121,0.0024246622791825427,0.0,0.0,0.0,0.0,0.0,0.0003463803255975061,0.0017319016279875306,0.0013855213023900245,0.0017319016279875306,0.004502944232767579,0.003810183581572567,0.0,0.0010391409767925182,0.0017319016279875306,0.0,0.0,0.0,0.0006927606511950121,0.0020782819535850364,0.0,0.0003463803255975061,0.0,0.0,0.0,0.0003463803255975061,0.0,0.0,0.0003463803255975061,0.0,0.0,0.0,0.0,0.21510218219605126,0.0003463803255975061,0.0
B.2011.05.S1.405539,0.0018461538461538461,0.07292307692307692,0.0006153846153846153,0.0009230769230769233,0.0006153846153846153,0.0,0.0,0.017846153846153845,0.0,0.024307692307692308,0.0,0.0073846153846153844,0.04215384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006153846153846153,0.0,0.0012307692307692306,0.0018461538461538461,0.0018461538461538461,0.017846153846153845,0.004,0.0015384615384615385,0.003076923076923077,0.0,0.02646153846153846,0.00030769230769230765,0.0,0.0006153846153846153,0.003076923076923077,0.00030769230769230765,0.002461538461538461,0.0,0.0,0.0,0.0018461538461538461,0.0,0.0006153846153846153,0.0006153846153846153,0.0,0.0,0.005846153846153846,0.0,0.07507692307692307,0.0,0.0,0.00030769230769230765,0.0,0.0,0.0,0.008307692307692308,0.0,0.0015384615384615385,0.0,0.0,0.0,0.368,0.030153846153846156,0.05076923076923077,0.0006153846153846153,0.0012307692307692306,0.004923076923076922,0.0,0.0,0.002461538461538461,0.0,0.00030769230769230765,0.0,0.0,0.0,0.0,0.0,0.0006153846153846153,0.0021538461538461533,0.03446153846153846,0.004615384615384616,0.003076923076923077,0.0,0.0,0.0006153846153846153,0.0052307692307692315,0.0,0.0006153846153846153,0.0,0.0043076923076923075,0.00030769230769230765,0.0015384615384615385,0.00030769230769230765,0.0,0.0,0.0,0.002769230769230769,0.005538461538461538,0.002769230769230769,0.0012307692307692306,0.00030769230769230765,0.004615384615384616,0.002769230769230769,0.00030769230769230765,0.0012307692307692306,0.0006153846153846153,0.00030769230769230765,0.0,0.0,0.00030769230769230765,0.0009230769230769233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004923076923076922,0.0,0.0,0.0,0.04,0.0009230769230769233,0.0
B.2008.10.S1.405544,0.00422832980972516,0.0,0.0005285412262156448,0.011627906976744186,0.0,0.0010570824524312897,0.005813953488372093,0.0,0.0,0.0,0.0010570824524312897,0.0,0.028012684989429174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008456659619450317,0.0005285412262156448,0.00422832980972516,0.08403805496828752,0.0153276955602537,0.0,0.0,0.0,0.0010570824524312897,0.0,0.053382663847780135,0.008456659619450317,0.0015856236786469346,0.0,0.011099365750528542,0.0031712473572938693,0.0,0.0,0.0,0.0,0.0,0.0010570824524312897,0.0005285412262156448,0.0,0.0,0.0026427061310782237,0.053382663847780135,0.0,0.06659619450317125,0.0,0.00211416490486258,0.0026427061310782237,0.0,0.0,0.0,0.0,0.06236786469344609,0.0,0.0,0.0,0.0,0.2647991543340381,0.003699788583509513,0.08403805496828752,0.0,0.00211416490486258,0.0,0.0026427061310782237,0.0,0.00211416490486258,0.0010570824524312897,0.0031712473572938693,0.00211416490486258,0.0,0.0,0.0,0.0,0.0,0.03805496828752643,0.07346723044397463,0.0010570824524312897,0.00211416490486258,0.0026427061310782237,0.0,0.010570824524312895,0.0015856236786469346,0.0,0.0005285412262156448,0.0010570824524312897,0.0,0.00211416490486258,0.0,0.017441860465116282,0.0015856236786469346,0.0005285412262156448,0.0,0.0,0.01849894291754757,0.0,0.0031712473572938693,0.0,0.00211416490486258,0.0031712473572938693,0.0,0.0026427061310782237,0.0,0.0,0.0005285412262156448,0.0,0.0,0.0,0.0010570824524312897,0.0,0.0,0.0,0.0,0.0,0.00422832980972516,0.0,0.008456659619450317,0.0,0.0,0.0,0.0,0.0,0.0,0.0010570824524312897
B.2006.06.S1.405542,0.009820521503555706,0.0,0.02302742973247545,0.0030477480528276328,0.0060954961056552655,0.0,0.00033863867253640373,0.002031832035218422,0.017270572299356586,0.0646799864544531,0.0,0.01083643752116492,0.017947849644429394,0.0,0.006772773450728073,0.0,0.0,0.00033863867253640373,0.0,0.0,0.0,0.002031832035218422,0.001354554690145615,0.0,0.0,0.02133423636979343,0.0,0.0006772773450728075,0.03521842194378598,0.0030477480528276328,0.0,0.0,0.001015916017609211,0.0,0.0,0.002031832035218422,0.0,0.00033863867253640373,0.0,0.008127328140873687,0.0,0.03284795123603115,0.0,0.0016931933626820185,0.0,0.0,0.0,0.01117507619370132,0.04808669150016932,0.0182864883169658,0.0,0.0057568574331188635,0.006772773450728073,0.0,0.001015916017609211,0.0006772773450728075,0.0,0.0,0.002709109380291229,0.0,0.0,0.0,0.31357941076870977,0.028445648493057907,0.0,0.01490010159160176,0.0186251269895022,0.0,0.0,0.0,0.0,0.0,0.00033863867253640373,0.0,0.0,0.0,0.0,0.00033863867253640373,0.0,0.0,0.0,0.002370470707754825,0.001354554690145615,0.0,0.0,0.004063664070436844,0.049779884862851335,0.0,0.0,0.002031832035218422,0.00033863867253640373,0.008804605485946495,0.00033863867253640373,0.10125296308838468,0.0,0.0057568574331188635,0.005079580088046055,0.001354554690145615,0.0,0.0,0.007111412123264477,0.008127328140873687,0.001354554690145615,0.0033863867253640365,0.0,0.001354554690145615,0.00033863867253640373,0.0016931933626820185,0.00033863867253640373,0.001015916017609211,0.017270572299356586,0.001015916017609211,0.0,0.006434134778191668,0.0033863867253640365,0.0,0.0,0.0,0.0016931933626820185,0.0,0.001015916017609211,0.00033863867253640373,0.002031832035218422,0.006772773450728073,0.001354554690145615,0.0,0.00033863867253640373,0.0
B.2009.04.S1.405531,0.0020249746878164025,0.0,0.0,0.0,0.0,0.0,0.0,0.0013499831252109348,0.0,0.0,0.0,0.0006749915626054674,0.013162335470806615,0.0,0.0,0.0,0.0010124873439082012,0.0010124873439082012,0.0,0.0,0.0003374957813027337,0.0,0.0016874789065136687,0.023287208909888626,0.0,0.009449881876476544,0.0,0.0016874789065136687,0.0,0.0,0.0,0.0,0.0,0.0043874451569355395,0.0003374957813027337,0.0,0.004724940938238272,0.0003374957813027337,0.0,0.0016874789065136687,0.0,0.0,0.0,0.0,0.0003374957813027337,0.0,0.0,0.0030374620317246033,0.019912251096861292,0.0,0.0,0.0030374620317246033,0.0,0.0,0.0,0.0,0.00911238609517381,0.0,0.0,0.0,0.0,0.0,0.4154573067836652,0.06479919001012488,0.3145460681741478,0.0,0.0,0.0,0.0003374957813027337,0.0,0.025987175160310492,0.01451231859601755,0.0,0.0,0.0,0.0006749915626054674,0.0,0.0,0.0003374957813027337,0.0,0.0003374957813027337,0.005062436719541007,0.0020249746878164025,0.0006749915626054674,0.0,0.003374957813027337,0.0016874789065136687,0.0,0.0,0.0010124873439082012,0.0,0.0006749915626054674,0.0,0.0,0.0,0.0,0.0,0.014174822814714815,0.0,0.0013499831252109348,0.002362470469119136,0.0006749915626054674,0.002362470469119136,0.0006749915626054674,0.0,0.002362470469119136,0.0,0.0006749915626054674,0.0,0.0,0.0,0.0010124873439082012,0.0003374957813027337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003374957813027337,0.0,0.0,0.014849814377320284,0.0,0.0
B.2009.10.S1.405585,0.007365249414127887,0.0,0.0,0.0,0.0,0.0,0.0,0.0033478406427854034,0.0,0.0,0.0,0.0013391362571141614,0.03013056578506863,0.0,0.0,0.0,0.00033478406427854036,0.0,0.0,0.0010043521928356212,0.0,0.0,0.0013391362571141614,0.05992634750585873,0.0,0.028121861399397388,0.0,0.0013391362571141614,0.0,0.0,0.0,0.0,0.002343488449949782,0.0,0.002343488449949782,0.0,0.002678272514228323,0.0,0.0,0.0006695681285570807,0.0,0.0,0.0,0.00033478406427854036,0.0,0.0,0.0,0.011382658185470372,0.03180448610646133,0.017743555406762642,0.0,0.011717442249748912,0.0,0.0,0.0,0.0,0.023434884499497825,0.0,0.0,0.0,0.0,0.0,0.4526280549045865,0.02879142952795447,0.16906595246066286,0.0,0.0,0.0,0.0,0.0,0.028121861399397388,0.012721794442584531,0.00033478406427854036,0.0,0.0,0.009708737864077669,0.0,0.0,0.0,0.0,0.0,0.008704385671242048,0.010043521928356213,0.00033478406427854036,0.0,0.0010043521928356212,0.0033478406427854034,0.0,0.0,0.0010043521928356212,0.0,0.0036826247070639436,0.00033478406427854036,0.0,0.00033478406427854036,0.0013391362571141614,0.0,0.009373953799799129,0.0,0.0010043521928356212,0.005021760964178106,0.0033478406427854034,0.0016739203213927015,0.00033478406427854036,0.0,0.0006695681285570807,0.0,0.0,0.0,0.0,0.0010043521928356212,0.00033478406427854036,0.0006695681285570807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005356545028456646,0.00033478406427854036,0.0
